P12035,K2C3_HUMAN,225,1
P12035,K2C3_HUMAN,1212,1
P12036,NFH_HUMAN,36,1
P12036,NFH_HUMAN,144,1
P12036,NFH_HUMAN,225,1
P12074,CX6A1_HUMAN,144,1
P12074,CX6A1_HUMAN,523,1
P12081,HARS1_HUMAN,144,1
P12081,HARS1_HUMAN,225,1
P12081,HARS1_HUMAN,523,1
P12081,HARS1_HUMAN,682,1
P12081,HARS1_HUMAN,836,1
P12107,COBA1_HUMAN,38,1
P12107,COBA1_HUMAN,225,1
P12107,COBA1_HUMAN,242,1
P12107,COBA1_HUMAN,757,1
P12107,COBA1_HUMAN,898,1
P12107,COBA1_HUMAN,1010,1
P12109,CO6A1_HUMAN,225,1
P12109,CO6A1_HUMAN,912,1
P12109,CO6A1_HUMAN,947,1
P12110,CO6A2_HUMAN,225,1
P12110,CO6A2_HUMAN,912,1
P12110,CO6A2_HUMAN,947,1
P12111,CO6A3_HUMAN,225,1
P12111,CO6A3_HUMAN,912,1
P12111,CO6A3_HUMAN,947,1
P12111,CO6A3_HUMAN,1023,1
P12235,ADT1_HUMAN,122,1
P12235,ADT1_HUMAN,225,1
P12235,ADT1_HUMAN,935,1
P12259,FA5_HUMAN,225,1
P12259,FA5_HUMAN,792,1
P12270,TPR_HUMAN,656,1
P12271,RLBP1_HUMAN,225,1
P12272,PTHR_HUMAN,225,1
P12643,BMP2_HUMAN,225,1
P12643,BMP2_HUMAN,242,1
P12644,BMP4_HUMAN,225,1
P12644,BMP4_HUMAN,1013,1
P12694,ODBA_HUMAN,225,1
P12694,ODBA_HUMAN,466,1
P12755,SKI_HUMAN,225,1
P12755,SKI_HUMAN,656,1
P12755,SKI_HUMAN,989,1
P12814,ACTN1_HUMAN,225,1
P12829,MYL4_HUMAN,225,1
P12829,MYL4_HUMAN,1020,1
P12830,CADH1_HUMAN,38,1
P12830,CADH1_HUMAN,225,1
P12883,MYH7_HUMAN,122,1
P12883,MYH7_HUMAN,225,1
P12931,SRC_HUMAN,225,1
P12931,SRC_HUMAN,656,1
P12955,PEPD_HUMAN,225,1
P12956,XRCC6_HUMAN,772,1
P12980,LYL1_HUMAN,656,1
P13010,XRCC5_HUMAN,772,1
P13051,UNG_HUMAN,225,1
P13073,COX41_HUMAN,225,1
P13073,COX41_HUMAN,1274,1
P13224,GP1BB_HUMAN,87,1
P13224,GP1BB_HUMAN,225,1
P13232,IL7_HUMAN,225,1
P13349,MYF5_HUMAN,225,1
P13473,LAMP2_HUMAN,225,1
P13473,LAMP2_HUMAN,322,1
P13497,BMP1_HUMAN,225,1
P13497,BMP1_HUMAN,1065,1
P13498,CY24A_HUMAN,161,1
P13498,CY24A_HUMAN,225,1
P13533,MYH6_HUMAN,122,1
P13533,MYH6_HUMAN,225,1
P13533,MYH6_HUMAN,976,1
P13535,MYH8_HUMAN,225,1
P13569,CFTR_HUMAN,225,1
P13611,CSPG2_HUMAN,898,1
P13637,AT1A3_HUMAN,209,1
P13637,AT1A3_HUMAN,225,1
P13637,AT1A3_HUMAN,908,1
P13637,AT1A3_HUMAN,1023,1
P13639,EF2_HUMAN,225,1
P13639,EF2_HUMAN,950,1
P13645,K1C10_HUMAN,225,1
P13645,K1C10_HUMAN,977,1
P13646,K1C13_HUMAN,225,1
P13647,K2C5_HUMAN,225,1
P13647,K2C5_HUMAN,263,1
P13686,PPA5_HUMAN,225,1
P13716,HEM2_HUMAN,225,1
P13796,PLSL_HUMAN,225,1
P13797,PLST_HUMAN,225,1
P13804,ETFA_HUMAN,225,1
P13804,ETFA_HUMAN,316,1
P13805,TNNT1_HUMAN,1057,1
P13807,GYS1_HUMAN,219,1
P13807,GYS1_HUMAN,225,1
P13866,SC5A1_HUMAN,225,1
P13929,ENOB_HUMAN,225,1
P13929,ENOB_HUMAN,322,1
P13942,COBA2_HUMAN,225,1
P13942,COBA2_HUMAN,242,1
P13942,COBA2_HUMAN,757,1
P13942,COBA2_HUMAN,1010,1
P13945,ADRB3_HUMAN,219,1
P13945,ADRB3_HUMAN,550,1
P13987,CD59_HUMAN,225,1
P13987,CD59_HUMAN,360,1
P14136,GFAP_HUMAN,225,1
P14136,GFAP_HUMAN,1026,1
P14138,EDN3_HUMAN,225,1
P14138,EDN3_HUMAN,367,1
P14138,EDN3_HUMAN,897,1
P14210,HGF_HUMAN,1010,1
P14222,PERF_HUMAN,225,1
P14222,PERF_HUMAN,951,1
P14314,GLU2B_HUMAN,225,1
P14324,FPPS_HUMAN,225,1
P14373,TRI27_HUMAN,656,1
P14410,SUIS_HUMAN,225,1
P14416,DRD2_HUMAN,225,1
P14598,NCF1_HUMAN,161,1
P14598,NCF1_HUMAN,225,1
P14653,HXB1_HUMAN,225,1
P14672,GLUT4_HUMAN,219,1
P14672,GLUT4_HUMAN,225,1
P14678,RSMB_HUMAN,225,1
P14678,RSMB_HUMAN,991,1
P14679,TYRO_HUMAN,15,1
P14679,TYRO_HUMAN,225,1
P14679,TYRO_HUMAN,897,1
P14770,GPIX_HUMAN,87,1
P14770,GPIX_HUMAN,225,1
P14784,IL2RB_HUMAN,225,1
P14854,CX6B1_HUMAN,225,1
P14854,CX6B1_HUMAN,1274,1
P14867,GBRA1_HUMAN,225,1
P14867,GBRA1_HUMAN,887,1
P14868,SYDC_HUMAN,225,1
P14920,OXDA_HUMAN,1211,1
P14921,ETS1_HUMAN,656,1
P14923,PLAK_HUMAN,122,1
P14923,PLAK_HUMAN,225,1
P14923,PLAK_HUMAN,1007,1
P14927,QCR7_HUMAN,1274,1
P15036,ETS2_HUMAN,656,1
P15056,BRAF_HUMAN,38,1
P15056,BRAF_HUMAN,122,1
P15056,BRAF_HUMAN,209,1
P15056,BRAF_HUMAN,225,1
P15056,BRAF_HUMAN,656,1
P15056,BRAF_HUMAN,991,1
P15104,GLNA_HUMAN,225,1
P15153,RAC2_HUMAN,225,1
P15169,CBPN_HUMAN,225,1
P15259,PGAM2_HUMAN,225,1
P15259,PGAM2_HUMAN,322,1
P15260,INGR1_HUMAN,225,1
P15289,ARSA_HUMAN,225,1
P15289,ARSA_HUMAN,478,1
P15289,ARSA_HUMAN,977,1
P15291,B4GT1_HUMAN,900,1
P15313,VATB1_HUMAN,209,1
P15313,VATB1_HUMAN,225,1
P15328,FOLR1_HUMAN,523,1
P15382,KCNE1_HUMAN,209,1
P15382,KCNE1_HUMAN,225,1
P15382,KCNE1_HUMAN,454,1
P15428,PGDH_HUMAN,43,1
P15428,PGDH_HUMAN,225,1
P15498,VAV_HUMAN,656,1
P15502,ELN_HUMAN,856,1
P15509,CSF2R_HUMAN,225,1
P15529,MCP_HUMAN,225,1
P15529,MCP_HUMAN,1068,1
P15538,C11B1_HUMAN,225,1
P15538,C11B1_HUMAN,954,1
P15586,GNS_HUMAN,225,1
P15586,GNS_HUMAN,510,1
P15735,PHKG2_HUMAN,225,1
P15735,PHKG2_HUMAN,322,1
P15814,IGLL1_HUMAN,225,1
P15848,ARSB_HUMAN,225,1
P15848,ARSB_HUMAN,478,1
P15848,ARSB_HUMAN,510,1
P15848,ARSB_HUMAN,977,1
P15863,PAX1_HUMAN,209,1
P15863,PAX1_HUMAN,225,1
P15863,PAX1_HUMAN,991,1
P15882,CHIN_HUMAN,225,1
P15884,ITF2_HUMAN,225,1
P15884,ITF2_HUMAN,887,1
P15884,ITF2_HUMAN,905,1
P15884,ITF2_HUMAN,991,1
P15884,ITF2_HUMAN,1212,1
P15918,RAG1_HUMAN,225,1
P15918,RAG1_HUMAN,705,1
P15923,TFE2_HUMAN,225,1
P15923,TFE2_HUMAN,656,1
P15924,DESP_HUMAN,122,1
P15924,DESP_HUMAN,225,1
P15924,DESP_HUMAN,263,1
P15924,DESP_HUMAN,1007,1
P15941,MUC1_HUMAN,43,1
P15976,GATA1_HUMAN,225,1
P16112,PGCA_HUMAN,225,1
P16112,PGCA_HUMAN,242,1
P16144,ITB4_HUMAN,225,1
P16144,ITB4_HUMAN,263,1
P16157,ANK1_HUMAN,225,1
P16157,ANK1_HUMAN,250,1
P16219,ACADS_HUMAN,225,1
P16233,LIPP_HUMAN,225,1
P16234,PGFRA_HUMAN,225,1
P16234,PGFRA_HUMAN,656,1
P16278,BGAL_HUMAN,225,1
P16278,BGAL_HUMAN,331,1
P16278,BGAL_HUMAN,510,1
P16389,KCNA2_HUMAN,225,1
P16389,KCNA2_HUMAN,887,1
P16410,CTLA4_HUMAN,219,1
P16410,CTLA4_HUMAN,225,1
P16410,CTLA4_HUMAN,772,1
P16422,EPCAM_HUMAN,225,1
P16422,EPCAM_HUMAN,362,1
P16435,NCPR_HUMAN,225,1
P16435,NCPR_HUMAN,954,1
P16435,NCPR_HUMAN,989,1
P16452,EPB42_HUMAN,225,1
P16452,EPB42_HUMAN,360,1
P16471,PRLR_HUMAN,225,1
P16473,TSHR_HUMAN,225,1
P16473,TSHR_HUMAN,984,1
P16499,PDE6A_HUMAN,225,1
P16499,PDE6A_HUMAN,682,1
P16520,GBB3_HUMAN,225,1
P16520,GBB3_HUMAN,1014,1
P16591,FER_HUMAN,656,1
P16615,AT2A2_HUMAN,225,1
P16615,AT2A2_HUMAN,887,1
P16671,CD36_HUMAN,225,1
P16871,IL7RA_HUMAN,225,1
P16871,IL7RA_HUMAN,705,1
P16885,PLCG2_HUMAN,225,1
P16930,FAAA_HUMAN,225,1
P17050,NAGAB_HUMAN,225,1
P17050,NAGAB_HUMAN,887,1
P17252,KPCA_HUMAN,656,1
P17302,CXA1_HUMAN,225,1
P17302,CXA1_HUMAN,898,1
P17302,CXA1_HUMAN,1007,1
P17302,CXA1_HUMAN,1063,1
P17405,ASM_HUMAN,225,1
P17405,ASM_HUMAN,523,1
P17405,ASM_HUMAN,1054,1
P17480,UBF1_HUMAN,225,1
P17480,UBF1_HUMAN,523,1
P17480,UBF1_HUMAN,991,1
P17542,TAL1_HUMAN,656,1
P17600,SYN1_HUMAN,887,1
P17612,KAPCA_HUMAN,225,1
P17612,KAPCA_HUMAN,1062,1
P17643,TYRP1_HUMAN,15,1
P17643,TYRP1_HUMAN,225,1
P17661,DESM_HUMAN,122,1
P17661,DESM_HUMAN,225,1
P17661,DESM_HUMAN,911,1
P17661,DESM_HUMAN,947,1
P17735,ATTY_HUMAN,225,1
P17735,ATTY_HUMAN,991,1
P17735,ATTY_HUMAN,1007,1
P17787,ACHB2_HUMAN,225,1
P17787,ACHB2_HUMAN,887,1
P17813,EGLN_HUMAN,225,1
P17861,XBP1_HUMAN,553,1
P17900,SAP3_HUMAN,225,1
P17900,SAP3_HUMAN,331,1
P17947,SPI1_HUMAN,656,1
P18074,ERCC2_HUMAN,172,1
P18074,ERCC2_HUMAN,209,1
P18074,ERCC2_HUMAN,225,1
P18074,ERCC2_HUMAN,242,1
P18074,ERCC2_HUMAN,857,1
P18074,ERCC2_HUMAN,898,1
P18074,ERCC2_HUMAN,977,1
P18077,RL35A_HUMAN,225,1
P18077,RL35A_HUMAN,1024,1
P18089,ADA2B_HUMAN,887,1
P18206,VINC_HUMAN,122,1
P18206,VINC_HUMAN,225,1
P18505,GBRB1_HUMAN,225,1
P18505,GBRB1_HUMAN,887,1
P18507,GBRG2_HUMAN,225,1
P18507,GBRG2_HUMAN,887,1
P18545,CNRG_HUMAN,682,1
P18564,ITB6_HUMAN,225,1
P18564,ITB6_HUMAN,986,1
P18583,SON_HUMAN,225,1
P18583,SON_HUMAN,991,1
P18847,ATF3_HUMAN,225,1
P18850,ATF6A_HUMAN,225,1
P18887,XRCC1_HUMAN,523,1
P19013,K2C4_HUMAN,225,1
P19022,CADH2_HUMAN,122,1
P19022,CADH2_HUMAN,225,1
P19022,CADH2_HUMAN,991,1
P19099,C11B2_HUMAN,225,1
P19235,EPOR_HUMAN,225,1
P19235,EPOR_HUMAN,985,1
P19367,HXK1_HUMAN,144,1
P19367,HXK1_HUMAN,225,1
P19367,HXK1_HUMAN,523,1
P19367,HXK1_HUMAN,682,1
P19367,HXK1_HUMAN,991,1
P19404,NDUV2_HUMAN,1274,1
P19429,TNNI3_HUMAN,122,1
P19429,TNNI3_HUMAN,225,1
P19438,TNR1A_HUMAN,225,1
P19438,TNR1A_HUMAN,1008,1
P19440,GGT1_HUMAN,991,1
P19447,ERCC3_HUMAN,172,1
P19447,ERCC3_HUMAN,209,1
P19447,ERCC3_HUMAN,225,1
P19447,ERCC3_HUMAN,242,1
P19447,ERCC3_HUMAN,857,1
P19447,ERCC3_HUMAN,977,1
P19532,TFE3_HUMAN,656,1
P19544,WT1_HUMAN,43,1
P19544,WT1_HUMAN,225,1
P19622,HME2_HUMAN,1269,1
P19634,SL9A1_HUMAN,209,1
P19634,SL9A1_HUMAN,225,1
P19634,SL9A1_HUMAN,523,1
P19835,CEL_HUMAN,219,1
P19878,NCF2_HUMAN,161,1
P19878,NCF2_HUMAN,225,1
P19971,TYPH_HUMAN,225,1
P19971,TYPH_HUMAN,622,1
P19971,TYPH_HUMAN,935,1
P20023,CR2_HUMAN,772,1
P20226,TBP_HUMAN,225,1
P20226,TBP_HUMAN,950,1
P20264,PO3F3_HUMAN,225,1
P20264,PO3F3_HUMAN,991,1
P20594,ANPRB_HUMAN,225,1
P20594,ANPRB_HUMAN,242,1
P20674,COX5A_HUMAN,225,1
P20674,COX5A_HUMAN,1274,1
P20700,LMNB1_HUMAN,1026,1
P20711,DDC_HUMAN,225,1
P20749,BCL3_HUMAN,656,1
P20794,MAK_HUMAN,225,1
P20794,MAK_HUMAN,682,1
P20807,CAN3_HUMAN,225,1
P20807,CAN3_HUMAN,947,1
P20810,ICAL_HUMAN,1007,1
P20823,HNF1A_HUMAN,219,1
P20823,HNF1A_HUMAN,225,1
P20827,EFNA1_HUMAN,43,1
P20839,IMDH1_HUMAN,225,1
P20839,IMDH1_HUMAN,682,1
P20839,IMDH1_HUMAN,901,1
P20849,CO9A1_HUMAN,209,1
P20849,CO9A1_HUMAN,757,1
P20908,CO5A1_HUMAN,225,1
P20908,CO5A1_HUMAN,248,1
P20916,MAG_HUMAN,225,1
P20916,MAG_HUMAN,890,1
P20929,NEBU_HUMAN,1057,1
P20930,FILA_HUMAN,977,1
P20933,ASPG_HUMAN,225,1
P20936,RASA1_HUMAN,43,1
P20936,RASA1_HUMAN,225,1
P21281,VATB2_HUMAN,209,1
P21281,VATB2_HUMAN,225,1
P21333,FLNA_HUMAN,209,1
P21333,FLNA_HUMAN,225,1
P21359,NF1_HUMAN,43,1
P21359,NF1_HUMAN,225,1
P21397,AOFA_HUMAN,225,1
P21397,AOFA_HUMAN,991,1
P21439,MDR3_HUMAN,225,1
P21439,MDR3_HUMAN,988,1
P21549,SPYA_HUMAN,225,1
P21554,CNR1_HUMAN,550,1
P21579,SYT1_HUMAN,225,1
P21580,TNAP3_HUMAN,225,1
P21583,SCF_HUMAN,225,1
P21583,SCF_HUMAN,1010,1
P21589,5NTD_HUMAN,225,1
P21675,TAF1_HUMAN,225,1
P21675,TAF1_HUMAN,908,1
P21675,TAF1_HUMAN,991,1
P21675,TAF1_HUMAN,1023,1
P21695,GPDA_HUMAN,225,1
P21731,TA2R_HUMAN,225,1
P21754,ZP3_HUMAN,225,1
P21802,FGFR2_HUMAN,225,1
P21802,FGFR2_HUMAN,656,1
P21802,FGFR2_HUMAN,953,1
P21802,FGFR2_HUMAN,989,1
P21802,FGFR2_HUMAN,991,1
P21810,PGS1_HUMAN,225,1
P21810,PGS1_HUMAN,242,1
P21810,PGS1_HUMAN,993,1
P21817,RYR1_HUMAN,225,1
P21860,ERBB3_HUMAN,225,1
P21912,SDHB_HUMAN,225,1
P21918,DRD5_HUMAN,1023,1
P21953,ODBB_HUMAN,225,1
P21953,ODBB_HUMAN,466,1
P21964,COMT_HUMAN,1211,1
P22033,MUTA_HUMAN,225,1
P22105,TENX_HUMAN,225,1
P22105,TENX_HUMAN,248,1
P22223,CADH3_HUMAN,38,1
P22223,CADH3_HUMAN,225,1
P22223,CADH3_HUMAN,1063,1
P22301,IL10_HUMAN,225,1
P22304,IDS_HUMAN,225,1
P22304,IDS_HUMAN,510,1
P22309,UD11_HUMAN,225,1
P22314,UBA1_HUMAN,225,1
P22314,UBA1_HUMAN,523,1
P22413,ENPP1_HUMAN,219,1
P22413,ENPP1_HUMAN,225,1
P22413,ENPP1_HUMAN,550,1
P22455,FGFR4_HUMAN,225,1
P22459,KCNA4_HUMAN,225,1
P22459,KCNA4_HUMAN,898,1
P22459,KCNA4_HUMAN,991,1
P22459,KCNA4_HUMAN,1023,1
P22460,KCNA5_HUMAN,1020,1
P22466,GALA_HUMAN,225,1
P22466,GALA_HUMAN,887,1
P22557,HEM0_HUMAN,225,1
P22570,ADRO_HUMAN,209,1
P22570,ADRO_HUMAN,225,1
P22570,ADRO_HUMAN,622,1
P22607,FGFR3_HUMAN,209,1
P22607,FGFR3_HUMAN,225,1
P22607,FGFR3_HUMAN,242,1
P22607,FGFR3_HUMAN,953,1
P22607,FGFR3_HUMAN,989,1
P22612,KAPCG_HUMAN,225,1
P22626,ROA2_HUMAN,225,1
P22674,CCNO_HUMAN,225,1
P22674,CCNO_HUMAN,990,1
P22681,CBL_HUMAN,225,1
P22681,CBL_HUMAN,656,1
P22695,QCR2_HUMAN,225,1
P22695,QCR2_HUMAN,1274,1
P22735,TGM1_HUMAN,225,1
P22735,TGM1_HUMAN,977,1
P22748,CAH4_HUMAN,225,1
P22748,CAH4_HUMAN,682,1
P22794,EVI2A_HUMAN,656,1
P22830,HEMH_HUMAN,225,1
P22888,LSHR_HUMAN,225,1
P22914,CRYGS_HUMAN,225,1
P22914,CRYGS_HUMAN,898,1
P23025,XPA_HUMAN,225,1
P23025,XPA_HUMAN,857,1
P23109,AMPD1_HUMAN,225,1
P23229,ITA6_HUMAN,263,1
P23258,TBG1_HUMAN,225,1
P23258,TBG1_HUMAN,451,1
P23284,PPIB_HUMAN,225,1
P23284,PPIB_HUMAN,242,1
P23284,PPIB_HUMAN,1065,1
P23352,KALM_HUMAN,225,1
P23352,KALM_HUMAN,956,1
P23352,KALM_HUMAN,1016,1
P23378,GCSP_HUMAN,225,1
P23381,SYWC_HUMAN,225,1
P23381,SYWC_HUMAN,523,1
P23381,SYWC_HUMAN,622,1
P23409,MYF6_HUMAN,225,1
P23415,GLRA1_HUMAN,225,1
P23490,LORI_HUMAN,977,1
P23490,LORI_HUMAN,1007,1
P23508,CRCM_HUMAN,43,1
P23510,TNFL4_HUMAN,772,1
P23526,SAHH_HUMAN,225,1
P23560,BDNF_HUMAN,225,1
P23759,PAX7_HUMAN,225,1
P23759,PAX7_HUMAN,656,1
P23760,PAX3_HUMAN,225,1
P23760,PAX3_HUMAN,656,1
P23760,PAX3_HUMAN,897,1
P23763,VAMP1_HUMAN,225,1
P23763,VAMP1_HUMAN,523,1
P23763,VAMP1_HUMAN,1004,1
P23769,GATA2_HUMAN,225,1
P23771,GATA3_HUMAN,209,1
P23771,GATA3_HUMAN,225,1
P23786,CPT2_HUMAN,225,1
P23942,PRPH2_HUMAN,182,1
P23942,PRPH2_HUMAN,225,1
P23942,PRPH2_HUMAN,682,1
P23945,FSHR_HUMAN,225,1
P23975,SC6A2_HUMAN,225,1
P24043,LAMA2_HUMAN,225,1
P24043,LAMA2_HUMAN,912,1
P24043,LAMA2_HUMAN,947,1
P24385,CCND1_HUMAN,656,1
P24386,RAE1_HUMAN,225,1
P24468,COT2_HUMAN,225,1
P24530,EDNRB_HUMAN,15,1
P24530,EDNRB_HUMAN,225,1
P24530,EDNRB_HUMAN,367,1
P24530,EDNRB_HUMAN,897,1
P24557,THAS_HUMAN,225,1
P24752,THIL_HUMAN,225,1
P24821,TENA_HUMAN,225,1
P24821,TENA_HUMAN,1010,1
P24855,DNAS1_HUMAN,772,1
P24928,RPB1_HUMAN,225,1
P24928,RPB1_HUMAN,991,1
P25054,APC_HUMAN,43,1
P25054,APC_HUMAN,225,1
P25067,CO8A2_HUMAN,225,1
P25067,CO8A2_HUMAN,1212,1
P25092,GUC2C_HUMAN,225,1
P25101,EDNRA_HUMAN,225,1
P25189,MYP0_HUMAN,144,1
P25189,MYP0_HUMAN,209,1
P25189,MYP0_HUMAN,213,1
P25189,MYP0_HUMAN,225,1
P25189,MYP0_HUMAN,523,1
P25445,TNR6_HUMAN,225,1
P25490,TYY1_HUMAN,225,1
P25490,TYY1_HUMAN,991,1
P25686,DNJB2_HUMAN,523,1
P25705,ATPA_HUMAN,225,1
P25705,ATPA_HUMAN,1274,1
P25791,RBTN2_HUMAN,656,1
P25800,RBTN1_HUMAN,656,1
P25874,UCP1_HUMAN,219,1
P25874,UCP1_HUMAN,550,1
P25942,TNR5_HUMAN,225,1
P25963,IKBA_HUMAN,38,1
P25963,IKBA_HUMAN,225,1
P26006,ITA3_HUMAN,225,1
P26006,ITA3_HUMAN,263,1
P26038,MOES_HUMAN,225,1
P26196,DDX6_HUMAN,225,1
P26196,DDX6_HUMAN,656,1
P26196,DDX6_HUMAN,991,1
P26232,CTNA2_HUMAN,225,1
P26232,CTNA2_HUMAN,451,1
P26358,DNMT1_HUMAN,209,1
P26358,DNMT1_HUMAN,225,1
P26358,DNMT1_HUMAN,622,1
P26367,PAX6_HUMAN,225,1
P26367,PAX6_HUMAN,1059,1
P26373,RL13_HUMAN,225,1
P26373,RL13_HUMAN,242,1
P26439,3BHS2_HUMAN,225,1
P26439,3BHS2_HUMAN,954,1
P26440,IVD_HUMAN,225,1
P26639,SYTC_HUMAN,225,1
P26640,SYVC_HUMAN,225,1
P26640,SYVC_HUMAN,887,1
P26640,SYVC_HUMAN,991,1
P26678,PPLA_HUMAN,122,1
P26678,PPLA_HUMAN,225,1
P26842,CD27_HUMAN,225,1
P26998,CRBB3_HUMAN,225,1
P26998,CRBB3_HUMAN,898,1
P27352,IF_HUMAN,225,1
P27448,MARK3_HUMAN,225,1
P27539,GDF1_HUMAN,225,1
P27544,CERS1_HUMAN,225,1
P27544,CERS1_HUMAN,523,1
P27544,CERS1_HUMAN,887,1
P27635,RL10_HUMAN,225,1
P27635,RL10_HUMAN,991,1
P27635,RL10_HUMAN,1269,1
P27708,PYR1_HUMAN,225,1
P27708,PYR1_HUMAN,887,1
P27708,PYR1_HUMAN,900,1
P27918,PROP_HUMAN,225,1
P27986,P85A_HUMAN,225,1
P27986,P85A_HUMAN,242,1
P28062,PSB8_HUMAN,225,1
P28069,PIT1_HUMAN,225,1
P28069,PIT1_HUMAN,242,1
P28070,PSB4_HUMAN,225,1
P28300,LYOX_HUMAN,225,1
P28300,LYOX_HUMAN,993,1
P28328,PEX2_HUMAN,225,1
P28328,PEX2_HUMAN,861,1
P28329,CLAT_HUMAN,225,1
P28329,CLAT_HUMAN,1004,1
P28331,NDUS1_HUMAN,225,1
P28331,NDUS1_HUMAN,1274,1
P28340,DPOD1_HUMAN,225,1
P28347,TEAD1_HUMAN,225,1
P28358,HXD10_HUMAN,225,1
P28360,MSX1_HUMAN,38,1
P28360,MSX1_HUMAN,225,1
P28472,GBRB3_HUMAN,225,1
P28472,GBRB3_HUMAN,887,1
P28715,ERCC5_HUMAN,172,1
P28715,ERCC5_HUMAN,209,1
P28715,ERCC5_HUMAN,225,1
P28715,ERCC5_HUMAN,242,1
P28715,ERCC5_HUMAN,857,1
P28749,RBL1_HUMAN,43,1
P28799,GRN_HUMAN,525,1
P28907,CD38_HUMAN,219,1
P29033,CXB2_HUMAN,38,1
P29033,CXB2_HUMAN,225,1
P29033,CXB2_HUMAN,977,1
P29033,CXB2_HUMAN,1007,1
P29033,CXB2_HUMAN,1010,1
P29084,T2EB_HUMAN,225,1
P29120,NEC1_HUMAN,225,1
P29120,NEC1_HUMAN,550,1
P29218,IMPA1_HUMAN,991,1
P29317,EPHA2_HUMAN,225,1
P29317,EPHA2_HUMAN,898,1
P29323,EPHB2_HUMAN,43,1
P29323,EPHB2_HUMAN,225,1
P29371,NK3R_HUMAN,225,1
P29371,NK3R_HUMAN,1016,1
P29376,LTK_HUMAN,772,1
P29400,CO4A5_HUMAN,23,1
P29400,CO4A5_HUMAN,209,1
P29400,CO4A5_HUMAN,225,1
P29401,TKT_HUMAN,225,1
P29401,TKT_HUMAN,242,1
P29590,PML_HUMAN,43,1
P29590,PML_HUMAN,656,1
P29965,CD40L_HUMAN,225,1
P29973,CNGA1_HUMAN,225,1
P29973,CNGA1_HUMAN,682,1
P29992,GNA11_HUMAN,225,1
P30038,AL4A1_HUMAN,225,1
P30049,ATPD_HUMAN,225,1
P30049,ATPD_HUMAN,1274,1
P30084,ECHM_HUMAN,225,1
P30084,ECHM_HUMAN,523,1
P30153,2AAA_HUMAN,225,1
P30153,2AAA_HUMAN,991,1
P30279,CCND2_HUMAN,225,1
P30301,MIP_HUMAN,225,1
P30301,MIP_HUMAN,898,1
P30518,V2R_HUMAN,218,1
P30518,V2R_HUMAN,225,1
P30530,UFO_HUMAN,553,1
P30530,UFO_HUMAN,656,1
P30531,SC6A1_HUMAN,225,1
P30531,SC6A1_HUMAN,887,1
P30556,AGTR1_HUMAN,225,1
P30566,PUR8_HUMAN,225,1
P30566,PUR8_HUMAN,887,1
P30613,KPYR_HUMAN,225,1
P30613,KPYR_HUMAN,360,1
P30793,GCH1_HUMAN,225,1
P30793,GCH1_HUMAN,586,1
P30793,GCH1_HUMAN,908,1
P30793,GCH1_HUMAN,1023,1
P30968,GNRHR_HUMAN,225,1
P30968,GNRHR_HUMAN,1016,1
P31040,SDHA_HUMAN,43,1
P31040,SDHA_HUMAN,122,1
P31040,SDHA_HUMAN,225,1
P31040,SDHA_HUMAN,431,1
P31146,COR1A_HUMAN,225,1
P31150,GDIA_HUMAN,225,1
P31150,GDIA_HUMAN,991,1
P31213,S5A2_HUMAN,225,1
P31213,S5A2_HUMAN,657,1
P31269,HXA9_HUMAN,656,1
P31271,HXA13_HUMAN,225,1
P31276,HXC13_HUMAN,38,1
P31276,HXC13_HUMAN,225,1
P31314,TLX1_HUMAN,656,1
P31327,CPSM_HUMAN,225,1
P31371,FGF9_HUMAN,209,1
P31371,FGF9_HUMAN,225,1
P31415,CASQ1_HUMAN,225,1
P31483,TIA1_HUMAN,225,1
P31513,FMO3_HUMAN,225,1
P31629,ZEP2_HUMAN,991,1
P31639,SC5A2_HUMAN,225,1
P31641,SC6A6_HUMAN,225,1
P31644,GBRA5_HUMAN,225,1
P31644,GBRA5_HUMAN,887,1
P31749,AKT1_HUMAN,225,1
P31749,AKT1_HUMAN,656,1
P31751,AKT2_HUMAN,219,1
P31751,AKT2_HUMAN,225,1
P31751,AKT2_HUMAN,656,1
P31785,IL2RG_HUMAN,225,1
P31785,IL2RG_HUMAN,705,1
P31939,PUR9_HUMAN,225,1
P31939,PUR9_HUMAN,887,1
P31944,CASPE_HUMAN,977,1
P31994,FCG2B_HUMAN,656,1
P31994,FCG2B_HUMAN,772,1
P32004,L1CAM_HUMAN,225,1
P32004,L1CAM_HUMAN,367,1
P32004,L1CAM_HUMAN,890,1
P32004,L1CAM_HUMAN,991,1
P32189,GLPK_HUMAN,225,1
P32243,OTX2_HUMAN,225,1
P32243,OTX2_HUMAN,1013,1
P32245,MC4R_HUMAN,225,1
P32245,MC4R_HUMAN,550,1
P32297,ACHA3_HUMAN,225,1
P32322,P5CR1_HUMAN,225,1
P32754,HPPD_HUMAN,225,1
P32754,HPPD_HUMAN,991,1
P32929,CGL_HUMAN,225,1
P32970,CD70_HUMAN,225,1
P33076,C2TA_HUMAN,225,1
P33076,C2TA_HUMAN,705,1
P33527,MRP1_HUMAN,1010,1
P33897,ABCD1_HUMAN,225,1
P33992,MCM5_HUMAN,225,1
P33992,MCM5_HUMAN,242,1
P34059,GALNS_HUMAN,225,1
P34059,GALNS_HUMAN,242,1
P34059,GALNS_HUMAN,510,1
P34130,NTF4_HUMAN,955,1
