1,ensembl_gene,ENSG00000003137,ncbigene,56603
2,ensembl_gene,ENSG00000003393,ncbigene,57679
3,ensembl_gene,ENSG00000003402,ncbigene,8837
4,ensembl_gene,ENSG00000004455,ncbigene,204
5,ensembl_gene,ENSG00000009307,ncbigene,7812
6,ensembl_gene,ENSG00000009724,ncbigene,10747
7,ensembl_gene,ENSG00000013441,ncbigene,1195
8,ensembl_gene,ENSG00000018510,ncbigene,8540
9,ensembl_gene,ENSG00000019169,ncbigene,8685
10,ensembl_gene,ENSG00000020129,ncbigene,23154
11,ensembl_gene,ENSG00000025800,ncbigene,23633
12,ensembl_gene,ENSG00000027869,ncbigene,9047
13,ensembl_gene,ENSG00000030419,ncbigene,22807
14,ensembl_gene,ENSG00000034971,ncbigene,4653
15,ensembl_gene,ENSG00000042304,ncbigene,56918
16,ensembl_gene,ENSG00000048991,ncbigene,23518
17,ensembl_gene,ENSG00000049246,ncbigene,8863
18,ensembl_gene,ENSG00000052723,ncbigene,80143
19,ensembl_gene,ENSG00000053371,ncbigene,8574
20,ensembl_gene,ENSG00000054116,ncbigene,27095
21,ensembl_gene,ENSG00000054277,ncbigene,23596
22,ensembl_gene,ENSG00000054523,ncbigene,23095
23,ensembl_gene,ENSG00000055332,ncbigene,5610
24,ensembl_gene,ENSG00000057468,ncbigene,4438
25,ensembl_gene,ENSG00000058453,ncbigene,9696
26,ensembl_gene,ENSG00000058673,ncbigene,9877
27,ensembl_gene,ENSG00000059728,ncbigene,4084
28,ensembl_gene,ENSG00000063015,ncbigene,124925
29,ensembl_gene,ENSG00000064703,ncbigene,11218
30,ensembl_gene,ENSG00000064886,ncbigene,1117
31,ensembl_gene,ENSG00000065135,ncbigene,2773
32,ensembl_gene,ENSG00000066032,ncbigene,1496
33,ensembl_gene,ENSG00000066279,ncbigene,259266
34,ensembl_gene,ENSG00000066322,ncbigene,64834
35,ensembl_gene,ENSG00000000938,ncbigene,2268
36,ensembl_gene,ENSG00000001626,ncbigene,1080
37,ensembl_gene,ENSG00000002549,ncbigene,51056
38,ensembl_gene,ENSG00000002726,ncbigene,26
39,ensembl_gene,ENSG00000003400,ncbigene,843
40,ensembl_gene,ENSG00000003436,ncbigene,7035
41,ensembl_gene,ENSG00000004468,ncbigene,952
42,ensembl_gene,ENSG00000004779,ncbigene,4706
43,ensembl_gene,ENSG00000004799,ncbigene,5166
