224711,uniprot,J3KT10,ncbigene,79902
224712,uniprot,J3KT72,ncbigene,26151
224713,uniprot,J3KT76,ncbigene,84923
224714,uniprot,J3KTE4,ncbigene,6143
224715,uniprot,J3KTE5,ncbigene,79637
224716,uniprot,J3KTH2,ncbigene,6875
224717,uniprot,J3KTI2,ncbigene,84299
224718,uniprot,J3KTI4,ncbigene,25925
224719,uniprot,J3KTN9,ncbigene,162333
224720,uniprot,J3QKD2,ncbigene,10771
224721,uniprot,J3QKQ6,ncbigene,7678
224722,uniprot,J3QKQ8,ncbigene,146198
224723,uniprot,J3QKX5,ncbigene,4225
224724,uniprot,J3KPF3,ncbigene,6520
224725,uniprot,J3KPF9,ncbigene,11127
224726,uniprot,J3KPJ0,ncbigene,124975
224727,uniprot,J3KPN7,ncbigene,144715
224728,uniprot,J3KQ40,ncbigene,11138
224729,uniprot,J3KQ47,ncbigene,25972
224730,uniprot,J3KQL8,ncbigene,23780
224731,uniprot,J3KQN4,ncbigene,6173
224732,uniprot,J3KQS6,ncbigene,29086
224733,uniprot,J3KR35,ncbigene,151903
224734,uniprot,J3KRN4,ncbigene,4215
224735,uniprot,J3KSP1,ncbigene,171586
224736,uniprot,J3KSS9,ncbigene,1236
224737,uniprot,J3KTA4,ncbigene,1655
224738,uniprot,J3KTE1,ncbigene,171586
224739,uniprot,J3QKQ4,ncbigene,11314
224740,uniprot,J3QKU0,ncbigene,93210
224741,uniprot,J3QKX9,ncbigene,125336
224742,uniprot,J3KRC8,ncbigene,124045
224743,uniprot,J3QL32,ncbigene,5831
224744,uniprot,J3QL33,ncbigene,26151
224745,uniprot,J3QL63,ncbigene,51030
224746,uniprot,J3QLC7,ncbigene,924
224747,uniprot,J3QLD9,ncbigene,2319
224748,uniprot,J3QLK5,ncbigene,11011
224749,uniprot,J3QQP3,ncbigene,26151
224750,uniprot,J3QQS3,ncbigene,92335
224751,uniprot,J3QQW9,ncbigene,23512
224752,uniprot,J3QQX2,ncbigene,396
224753,uniprot,J3QQY4,ncbigene,4946
224754,uniprot,J3QR07,ncbigene,91746
224755,uniprot,J3QR77,ncbigene,10666
224756,uniprot,J3QRH5,ncbigene,1534
224757,uniprot,J3QRN6,ncbigene,4642
224758,uniprot,J3QRP9,ncbigene,400581
224759,uniprot,J3QRS1,ncbigene,201254
224760,uniprot,J3QRS3,ncbigene,10627
224761,uniprot,J3QS66,ncbigene,92335
224762,uniprot,J3QSH4,ncbigene,7716
224763,uniprot,J3QSS1,ncbigene,6559
224764,uniprot,J3QSU6,ncbigene,3371
224765,uniprot,J3QSY4,ncbigene,55651
224766,uniprot,J3QSZ5,ncbigene,6651
224767,uniprot,J3QSZ6,ncbigene,51524
224768,uniprot,J3QT09,ncbigene,57337
224769,uniprot,J3QT25,ncbigene,51259
224770,uniprot,J3QTJ5,ncbigene,374819
224771,uniprot,J3QW43,ncbigene,9526
224772,uniprot,J9JID4,ncbigene,81033
224773,uniprot,J9JIE5,ncbigene,4779
224774,uniprot,K3W4U1,ncbigene,2208
224775,uniprot,K4DI89,ncbigene,28971
224776,uniprot,K4DI93,ncbigene,8450
224777,uniprot,K4DIA1,ncbigene,6331
224778,uniprot,K7EIE6,ncbigene,54811
224779,uniprot,J3QLU9,ncbigene,2064
224780,uniprot,J3QRV5,ncbigene,3993
224781,uniprot,J3QTB1,ncbigene,340061
224782,uniprot,J9JID5,ncbigene,7776
224783,uniprot,J9JIF5,ncbigene,80319
224784,uniprot,K4DI96,ncbigene,79018
224785,uniprot,J3QRP0,ncbigene,7084
224786,uniprot,K7EIK6,ncbigene,26974
224787,uniprot,K7EIS8,ncbigene,93145
224788,uniprot,K7EIY8,ncbigene,125476
224789,uniprot,K7EJ46,ncbigene,440335
224790,uniprot,K7EJ64,ncbigene,84617
224791,uniprot,K7EJQ7,ncbigene,90701
224792,uniprot,K7EK35,ncbigene,6776
224793,uniprot,K7EK53,ncbigene,27335
224794,uniprot,K7EKC0,ncbigene,25941
224795,uniprot,K7EKM5,ncbigene,54210
224796,uniprot,K7EL86,ncbigene,79713
224797,uniprot,K7ELF7,ncbigene,50700
224798,uniprot,K7ELS0,ncbigene,79002
224799,uniprot,K7ELU1,ncbigene,148266
224800,uniprot,K7ELV1,ncbigene,5596
224801,uniprot,K7EIZ3,ncbigene,55111
224802,uniprot,K7EKC1,ncbigene,2354
224803,uniprot,K7EKI0,ncbigene,2125
224804,uniprot,K7EKQ4,ncbigene,91442
224805,uniprot,K7ELB9,ncbigene,27006
224806,uniprot,K7ELC2,ncbigene,6209
224807,uniprot,K7ELL7,ncbigene,5589
224808,uniprot,K7EM05,ncbigene,79777
224809,uniprot,K7EM88,ncbigene,124402
224810,uniprot,K7EME3,ncbigene,79088
224811,uniprot,K7EMN5,ncbigene,284254
224812,uniprot,K7EN59,ncbigene,115948
224813,uniprot,K7EN60,ncbigene,79002
224814,uniprot,K7EN86,ncbigene,9094
224815,uniprot,K7ENC0,ncbigene,2527
224816,uniprot,K7ENM8,ncbigene,78992
224817,uniprot,K7ENT6,ncbigene,7171
224818,uniprot,K7EP39,ncbigene,148268
224819,uniprot,K7EPA3,ncbigene,54929
224820,uniprot,K7EPC8,ncbigene,84337
224821,uniprot,K7EPM4,ncbigene,1153
224822,uniprot,K7EPQ8,ncbigene,4616
224823,uniprot,K7EPW3,ncbigene,284459
224824,uniprot,K7EQG9,ncbigene,5771
224825,uniprot,K7EQI9,ncbigene,162427
224826,uniprot,K7EQP6,ncbigene,10795
224827,uniprot,K7EQR7,ncbigene,1153
224828,uniprot,K7EMK7,ncbigene,7089
224829,uniprot,K7ENA6,ncbigene,409
224830,uniprot,K7ENL9,ncbigene,29919
224831,uniprot,K7ENX1,ncbigene,117579
224832,uniprot,K7ER43,ncbigene,79088
224833,uniprot,K7ER86,ncbigene,353355
224834,uniprot,K7ERC8,ncbigene,2531
224835,uniprot,K7ERF1,ncbigene,27335
224836,uniprot,K7ERG9,ncbigene,1675
224837,uniprot,K7ERX2,ncbigene,2116
224838,uniprot,K7ES52,ncbigene,7083
224839,uniprot,K7ES84,ncbigene,196483
224840,uniprot,K7ESE9,ncbigene,54828
224841,uniprot,K7ESG0,ncbigene,83546
224842,uniprot,K7ESL1,ncbigene,10907
224843,uniprot,K9J956,ncbigene,1394
224844,uniprot,K9J972,ncbigene,355
224845,uniprot,L0E130,ncbigene,4988
224846,uniprot,M0QX82,ncbigene,147686
224847,uniprot,M0QXA0,ncbigene,51548
224848,uniprot,M0QXA7,ncbigene,58525
224849,uniprot,M0QXB4,ncbigene,11316
224850,uniprot,M0QY24,ncbigene,339327
224851,uniprot,M0QYC5,ncbigene,23309
224852,uniprot,M0QYK4,ncbigene,7757
224853,uniprot,K7ERB6,ncbigene,29893
224854,uniprot,K7ERN2,ncbigene,3385
224855,uniprot,K7ES92,ncbigene,23526
224856,uniprot,K7ES98,ncbigene,23526
224857,uniprot,M0QX28,ncbigene,55334
224858,uniprot,M0QY76,ncbigene,7538
224859,uniprot,M0QYM9,ncbigene,2323
224860,uniprot,K9M1U5,ncbigene,101180976
224861,uniprot,M0QYT9,ncbigene,3661
224862,uniprot,M0QYZ2,ncbigene,1175
224863,uniprot,M0QYZ8,ncbigene,374928
224864,uniprot,M0QZ22,ncbigene,55095
224865,uniprot,M0QZC4,ncbigene,55101
224866,uniprot,M0QZI7,ncbigene,90338
224867,uniprot,M0QZM7,ncbigene,27300
224868,uniprot,M0R0D7,ncbigene,55554
224869,uniprot,M0R0E4,ncbigene,5678
224870,uniprot,M0R0N4,ncbigene,1175
224871,uniprot,M0R0P0,ncbigene,30835
224872,uniprot,M0R0U8,ncbigene,5678
224873,uniprot,M0R0W6,ncbigene,558
224874,uniprot,M0R1D2,ncbigene,9535
224875,uniprot,M0R1G2,ncbigene,84658
224876,uniprot,M0R1I2,ncbigene,5329
224877,uniprot,M0R1N0,ncbigene,55295
224878,uniprot,M0R1N9,ncbigene,51548
224879,uniprot,M0R1P3,ncbigene,55295
224880,uniprot,M0R2B3,ncbigene,84167
224881,uniprot,M0R2B7,ncbigene,5424
224882,uniprot,M0R2F0,ncbigene,27300
224883,uniprot,M0R2J8,ncbigene,341019
224884,uniprot,M0R2M9,ncbigene,647219
224885,uniprot,M0R2Z9,ncbigene,10147
224886,uniprot,M0QZ12,ncbigene,57655
224887,uniprot,M0QZ36,ncbigene,79629
224888,uniprot,M0QZ59,ncbigene,57343
224889,uniprot,M0QZC1,ncbigene,646862
224890,uniprot,M0R026,ncbigene,10994
224891,uniprot,O00116,ncbigene,8540
224892,uniprot,O00141,ncbigene,6446
224893,uniprot,O00142,ncbigene,7084
224894,uniprot,O00148,ncbigene,10212
224895,uniprot,O00155,ncbigene,2848
224896,uniprot,O00165,ncbigene,10456
224897,uniprot,O00167,ncbigene,2139
224898,uniprot,O00170,ncbigene,9049
224899,uniprot,O00182,ncbigene,3965
224900,uniprot,O00187,ncbigene,10747
224901,uniprot,O00204,ncbigene,6820
224902,uniprot,O00206,ncbigene,7099
224903,uniprot,O00214,ncbigene,3964
224904,uniprot,O00220,ncbigene,8797
224905,uniprot,O00222,ncbigene,2918
224906,uniprot,O00238,ncbigene,658
224907,uniprot,O00254,ncbigene,2151
224908,uniprot,O00255,ncbigene,4221
224909,uniprot,O00257,ncbigene,8535
224910,uniprot,O00264,ncbigene,10857
224911,uniprot,O00270,ncbigene,2853
224912,uniprot,O00303,ncbigene,8665
224913,uniprot,O00311,ncbigene,8317
224914,uniprot,O00329,ncbigene,5293
224915,uniprot,O00337,ncbigene,9154
224916,uniprot,O00338,ncbigene,6819
224917,uniprot,O00391,ncbigene,5768
224918,uniprot,O00398,ncbigene,27334
224919,uniprot,O00400,ncbigene,9197
224920,uniprot,O00408,ncbigene,5138
224921,uniprot,O00410,ncbigene,3843
224922,uniprot,O00411,ncbigene,5442
224923,uniprot,O00418,ncbigene,29904
224924,uniprot,O00421,ncbigene,9034
224925,uniprot,O00443,ncbigene,5286
224926,uniprot,O00444,ncbigene,10733
224927,uniprot,O00459,ncbigene,5296
224928,uniprot,O00462,ncbigene,4126
224929,uniprot,O00468,ncbigene,375790
224930,uniprot,O00481,ncbigene,11119
224931,uniprot,O00482,ncbigene,2494
224932,uniprot,O00483,ncbigene,4697
224933,uniprot,O00487,ncbigene,10213
224934,uniprot,O00506,ncbigene,10494
224935,uniprot,O00512,ncbigene,607
224936,uniprot,O00519,ncbigene,2166
224937,uniprot,O00555,ncbigene,773
224938,uniprot,O00562,ncbigene,9600
224939,uniprot,O00571,ncbigene,1654
224940,uniprot,O00574,ncbigene,10663
224941,uniprot,O00590,ncbigene,1238
224942,uniprot,O00624,ncbigene,10246
224943,uniprot,O00625,ncbigene,8544
224944,uniprot,O00626,ncbigene,6367
224945,uniprot,O00743,ncbigene,5537
224946,uniprot,O00748,ncbigene,8824
224947,uniprot,O00750,ncbigene,5287
224948,uniprot,O00754,ncbigene,4125
224949,uniprot,O00762,ncbigene,11065
224950,uniprot,O00763,ncbigene,32
224951,uniprot,O00764,ncbigene,8566
224952,uniprot,O00767,ncbigene,6319
224953,uniprot,O14519,ncbigene,8099
224954,uniprot,O14578,ncbigene,11113
224955,uniprot,O14626,ncbigene,29909
224956,uniprot,O14638,ncbigene,5169
224957,uniprot,O14640,ncbigene,1855
224958,uniprot,O14649,ncbigene,3777
224959,uniprot,O14672,ncbigene,102
224960,uniprot,O14684,ncbigene,9536
224961,uniprot,O14686,ncbigene,8085
224962,uniprot,O14727,ncbigene,317
224963,uniprot,O14730,ncbigene,8780
224964,uniprot,O14733,ncbigene,5609
224965,uniprot,O14744,ncbigene,10419
224966,uniprot,O14745,ncbigene,9368
224967,uniprot,O14746,ncbigene,7015
