35546,ensembl_gene,ENSG00000058453,uniprot,A0A087WU09
35547,ensembl_gene,ENSG00000058673,uniprot,A0A1W2PPR9
35548,ensembl_gene,ENSG00000058673,uniprot,C9J0L0
35549,ensembl_gene,ENSG00000058673,uniprot,E9PBY7
35550,ensembl_gene,ENSG00000058673,uniprot,E9PQ61
35551,ensembl_gene,ENSG00000058673,uniprot,O75152
35552,ensembl_gene,ENSG00000059728,uniprot,C9JBE8
35553,ensembl_gene,ENSG00000059728,uniprot,F8WBI0
35554,ensembl_gene,ENSG00000059728,uniprot,Q05195
35555,ensembl_gene,ENSG00000063015,uniprot,A0A0A0MSU7
35556,ensembl_gene,ENSG00000063015,uniprot,C9JFF1
35557,ensembl_gene,ENSG00000063015,uniprot,H0YF95
35558,ensembl_gene,ENSG00000063015,uniprot,K7ELJ4
35559,ensembl_gene,ENSG00000063015,uniprot,Q53EL9
35560,ensembl_gene,ENSG00000064703,uniprot,E9PJ60
35561,ensembl_gene,ENSG00000064703,uniprot,Q9UHI6
35562,ensembl_gene,ENSG00000064886,uniprot,E9PII8
35563,ensembl_gene,ENSG00000064886,uniprot,E9PIX1
35564,ensembl_gene,ENSG00000064886,uniprot,E9PP75
35565,ensembl_gene,ENSG00000064886,uniprot,E9PPX4
35566,ensembl_gene,ENSG00000064886,uniprot,E9PR52
35567,ensembl_gene,ENSG00000064886,uniprot,E9PRL9
35568,ensembl_gene,ENSG00000064886,uniprot,H0YE91
35569,ensembl_gene,ENSG00000064886,uniprot,H0YEJ1
35570,ensembl_gene,ENSG00000064886,uniprot,Q15782
35571,ensembl_gene,ENSG00000065135,uniprot,P08754
35572,ensembl_gene,ENSG00000066032,uniprot,A0A0A0MRI5
35573,ensembl_gene,ENSG00000066032,uniprot,A0A0A0MTJ6
35574,ensembl_gene,ENSG00000066032,uniprot,B8ZZE7
35575,ensembl_gene,ENSG00000066032,uniprot,B9A010
35576,ensembl_gene,ENSG00000066032,uniprot,C9IZ88
35577,ensembl_gene,ENSG00000066032,uniprot,C9J144
35578,ensembl_gene,ENSG00000066032,uniprot,F6KRI5
35579,ensembl_gene,ENSG00000066032,uniprot,P26232
35580,ensembl_gene,ENSG00000066279,uniprot,Q5VYL4
35581,ensembl_gene,ENSG00000066279,uniprot,Q8IZT6
35582,ensembl_gene,ENSG00000066322,uniprot,Q9BW60
35583,ensembl_gene,ENSG00000000938,uniprot,P09769
35584,ensembl_gene,ENSG00000000938,uniprot,Q5TGY6
35585,ensembl_gene,ENSG00000001626,uniprot,P13569
35586,ensembl_gene,ENSG00000001626,uniprot,A0A024R730
35587,ensembl_gene,ENSG00000001626,uniprot,A0A3B3IT97
35588,ensembl_gene,ENSG00000001626,uniprot,A0A3B3ITW0
35589,ensembl_gene,ENSG00000001626,uniprot,A0A3B3ITW5
35590,ensembl_gene,ENSG00000001626,uniprot,C9J6L5
35591,ensembl_gene,ENSG00000001626,uniprot,E7EPB6
35592,ensembl_gene,ENSG00000002549,uniprot,P28838
35593,ensembl_gene,ENSG00000002549,uniprot,H0Y9Q1
35594,ensembl_gene,ENSG00000002726,uniprot,P19801
35595,ensembl_gene,ENSG00000002726,uniprot,C9J0G8
35596,ensembl_gene,ENSG00000002726,uniprot,C9J2J4
35597,ensembl_gene,ENSG00000003400,uniprot,Q92851
35598,ensembl_gene,ENSG00000003400,uniprot,A0A0S2Z3G5
35599,ensembl_gene,ENSG00000003400,uniprot,A0A0S2Z3Z5
35600,ensembl_gene,ENSG00000003400,uniprot,B4E3T5
35601,ensembl_gene,ENSG00000003436,uniprot,P10646
35602,ensembl_gene,ENSG00000003436,uniprot,C9J103
35603,ensembl_gene,ENSG00000003436,uniprot,C9JKV3
35604,ensembl_gene,ENSG00000003436,uniprot,C9JP39
35605,ensembl_gene,ENSG00000003436,uniprot,C9JQ14
35606,ensembl_gene,ENSG00000003436,uniprot,C9JT76
35607,ensembl_gene,ENSG00000004468,uniprot,P28907
35608,ensembl_gene,ENSG00000004468,uniprot,H0Y950
35609,ensembl_gene,ENSG00000004779,uniprot,H3BNE8
35610,ensembl_gene,ENSG00000004779,uniprot,I3L505
35611,ensembl_gene,ENSG00000004779,uniprot,O14561
35612,ensembl_gene,ENSG00000004799,uniprot,Q16654
35613,ensembl_gene,ENSG00000004799,uniprot,A4D1H4
35614,ensembl_gene,ENSG00000004948,uniprot,A0A0A0MSQ7
35615,ensembl_gene,ENSG00000004948,uniprot,A0A0C4DG16
35616,ensembl_gene,ENSG00000005844,uniprot,P20701
35617,ensembl_gene,ENSG00000005844,uniprot,B4DQ77
35618,ensembl_gene,ENSG00000005844,uniprot,B4E021
35619,ensembl_gene,ENSG00000005844,uniprot,H3BNL5
35620,ensembl_gene,ENSG00000005844,uniprot,H3BS37
35621,ensembl_gene,ENSG00000005844,uniprot,H3BUT3
35622,ensembl_gene,ENSG00000005844,uniprot,I3L468
35623,ensembl_gene,ENSG00000005882,uniprot,Q15119
35624,ensembl_gene,ENSG00000005882,uniprot,D6R983
35625,ensembl_gene,ENSG00000005882,uniprot,D6RDN9
35626,ensembl_gene,ENSG00000005882,uniprot,D6RGV8
35627,ensembl_gene,ENSG00000005882,uniprot,D6RHG2
35628,ensembl_gene,ENSG00000005882,uniprot,D6RJH7
35629,ensembl_gene,ENSG00000005961,uniprot,P08514
35630,ensembl_gene,ENSG00000006071,uniprot,Q09428
35631,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y475
35632,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y4V0
35633,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y4Z4
35634,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y5D8
35635,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y5I7
35636,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y5V4
35637,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y605
35638,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y698
35639,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y6I7
35640,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y6Q0
35641,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y781
35642,ensembl_gene,ENSG00000006071,uniprot,A0A2R8Y7I1
35643,ensembl_gene,ENSG00000006071,uniprot,A0A2R8YCG4
35644,ensembl_gene,ENSG00000006071,uniprot,A0A2R8YD94
35645,ensembl_gene,ENSG00000006071,uniprot,A0A2R8YDG0
35646,ensembl_gene,ENSG00000006071,uniprot,A0A2R8YDG6
35647,ensembl_gene,ENSG00000006071,uniprot,A0A2R8YDX3
35648,ensembl_gene,ENSG00000006071,uniprot,A0A2R8YEE5
35649,ensembl_gene,ENSG00000006071,uniprot,A0A2R8YFU3
35650,ensembl_gene,ENSG00000006071,uniprot,A0A2R8YGQ6
35651,ensembl_gene,ENSG00000006071,uniprot,E9PK50
35652,ensembl_gene,ENSG00000006116,uniprot,O60359
35653,ensembl_gene,ENSG00000006283,uniprot,O43497
35654,ensembl_gene,ENSG00000006283,uniprot,A0A0B4J1X2
35655,ensembl_gene,ENSG00000006283,uniprot,H0YAN0
35656,ensembl_gene,ENSG00000006283,uniprot,I3L2W8
35657,ensembl_gene,ENSG00000006327,uniprot,I3L0S4
35658,ensembl_gene,ENSG00000006327,uniprot,I3L1J9
35659,ensembl_gene,ENSG00000006327,uniprot,I3L3P4
35660,ensembl_gene,ENSG00000006327,uniprot,I3L539
35661,ensembl_gene,ENSG00000006327,uniprot,Q9NP84
35662,ensembl_gene,ENSG00000006432,uniprot,P80192
35663,ensembl_gene,ENSG00000006432,uniprot,A0A087WW79
35664,ensembl_gene,ENSG00000006432,uniprot,G3V347
35665,ensembl_gene,ENSG00000006432,uniprot,G3V4P9
35666,ensembl_gene,ENSG00000006432,uniprot,J3KPI6
35667,ensembl_gene,ENSG00000006638,uniprot,P21731
35668,ensembl_gene,ENSG00000006638,uniprot,K7ER80
35669,ensembl_gene,ENSG00000007312,uniprot,P40259
35670,ensembl_gene,ENSG00000007314,uniprot,P35499
35671,ensembl_gene,ENSG00000007402,uniprot,Q9NY47
35672,ensembl_gene,ENSG00000007402,uniprot,C9JE82
35673,ensembl_gene,ENSG00000007402,uniprot,C9JVC9
35674,ensembl_gene,ENSG00000007908,uniprot,P16581
35675,ensembl_gene,ENSG00000007908,uniprot,Q5TI72
35676,ensembl_gene,ENSG00000007908,uniprot,Q5TI73
35677,ensembl_gene,ENSG00000007908,uniprot,Q5TI74
35678,ensembl_gene,ENSG00000007908,uniprot,Q5TI75
35679,ensembl_gene,ENSG00000008018,uniprot,P20618
35680,ensembl_gene,ENSG00000008988,uniprot,E5RIP1
35681,ensembl_gene,ENSG00000008988,uniprot,E5RJX2
35682,ensembl_gene,ENSG00000008988,uniprot,G3XAN0
35683,ensembl_gene,ENSG00000008988,uniprot,P60866
35684,ensembl_gene,ENSG00000010322,uniprot,Q9Y2I1
35685,ensembl_gene,ENSG00000010322,uniprot,C9J715
35686,ensembl_gene,ENSG00000010610,uniprot,P01730
35687,ensembl_gene,ENSG00000010610,uniprot,A0A4Y5UGE4
35688,ensembl_gene,ENSG00000010610,uniprot,F5GYA9
35689,ensembl_gene,ENSG00000010610,uniprot,F5H480
35690,ensembl_gene,ENSG00000010671,uniprot,Q06187
35691,ensembl_gene,ENSG00000010671,uniprot,Q5JY90
35692,ensembl_gene,ENSG00000010671,uniprot,U3NG26
35693,ensembl_gene,ENSG00000010810,uniprot,P06241
35694,ensembl_gene,ENSG00000010810,uniprot,E5RFM0
35695,ensembl_gene,ENSG00000010810,uniprot,E5RFM4
35696,ensembl_gene,ENSG00000010810,uniprot,E5RFM6
35697,ensembl_gene,ENSG00000010810,uniprot,E5RFS5
35698,ensembl_gene,ENSG00000010810,uniprot,E5RGM6
35699,ensembl_gene,ENSG00000010810,uniprot,E5RGT0
35700,ensembl_gene,ENSG00000010810,uniprot,E5RH71
35701,ensembl_gene,ENSG00000010810,uniprot,E5RHF7
35702,ensembl_gene,ENSG00000010810,uniprot,E5RHX7
35703,ensembl_gene,ENSG00000010810,uniprot,E5RI25
35704,ensembl_gene,ENSG00000010810,uniprot,E5RIX5
35705,ensembl_gene,ENSG00000010810,uniprot,E5RJX7
35706,ensembl_gene,ENSG00000010810,uniprot,E5RK23
35707,ensembl_gene,ENSG00000011677,uniprot,P34903
35708,ensembl_gene,ENSG00000012124,uniprot,P20273
35709,ensembl_gene,ENSG00000012124,uniprot,A0A087WZQ4
35710,ensembl_gene,ENSG00000012124,uniprot,M0QY05
35711,ensembl_gene,ENSG00000012124,uniprot,M0QY14
35712,ensembl_gene,ENSG00000012124,uniprot,M0QYP4
35713,ensembl_gene,ENSG00000012124,uniprot,M0QZ01
35714,ensembl_gene,ENSG00000012124,uniprot,M0QZP5
35715,ensembl_gene,ENSG00000012124,uniprot,M0QZR7
35716,ensembl_gene,ENSG00000012124,uniprot,M0R0R6
35717,ensembl_gene,ENSG00000012124,uniprot,M0R1M2
35718,ensembl_gene,ENSG00000012124,uniprot,M0R2M0
35719,ensembl_gene,ENSG00000012124,uniprot,M0R2R8
35720,ensembl_gene,ENSG00000012124,uniprot,M0R3H1
35721,ensembl_gene,ENSG00000012124,uniprot,Q0EAF5
35722,ensembl_gene,ENSG00000012504,uniprot,Q96RI1
35723,ensembl_gene,ENSG00000012504,uniprot,B6ZGS9
35724,ensembl_gene,ENSG00000012504,uniprot,F1DAL1
35725,ensembl_gene,ENSG00000012504,uniprot,F8W1M1
35726,ensembl_gene,ENSG00000012504,uniprot,F8W656
35727,ensembl_gene,ENSG00000012504,uniprot,G8JLB0
35728,ensembl_gene,ENSG00000012779,uniprot,P09917
35729,ensembl_gene,ENSG00000012779,uniprot,A0A087X109
35730,ensembl_gene,ENSG00000013275,uniprot,P43686
35731,ensembl_gene,ENSG00000013275,uniprot,A8K2M0
35732,ensembl_gene,ENSG00000013725,uniprot,E7ER04
35733,ensembl_gene,ENSG00000013725,uniprot,F5H835
35734,ensembl_gene,ENSG00000013725,uniprot,F6UFK6
35735,ensembl_gene,ENSG00000013725,uniprot,G5E973
35736,ensembl_gene,ENSG00000013725,uniprot,P30203
35737,ensembl_gene,ENSG00000014138,uniprot,E9PIQ6
35738,ensembl_gene,ENSG00000014138,uniprot,E9PQ99
35739,ensembl_gene,ENSG00000014138,uniprot,Q14181
35740,ensembl_gene,ENSG00000014257,uniprot,P15309
35741,ensembl_gene,ENSG00000014257,uniprot,E9PFE6
35742,ensembl_gene,ENSG00000015413,uniprot,P16444
35743,ensembl_gene,ENSG00000015413,uniprot,H3BP43
35744,ensembl_gene,ENSG00000015413,uniprot,H3BQS5
35745,ensembl_gene,ENSG00000015520,uniprot,Q9UHC9
35746,ensembl_gene,ENSG00000015520,uniprot,A0A0C4DFX6
35747,ensembl_gene,ENSG00000015520,uniprot,A0A0C4DGG6
35748,ensembl_gene,ENSG00000017427,uniprot,P05019
35749,ensembl_gene,ENSG00000017427,uniprot,Q5U743
35750,ensembl_gene,ENSG00000018625,uniprot,A0A0S2Z3W6
35751,ensembl_gene,ENSG00000018625,uniprot,B1AKY9
35752,ensembl_gene,ENSG00000018625,uniprot,P50993
35753,ensembl_gene,ENSG00000019582,uniprot,P04233
35754,ensembl_gene,ENSG00000019582,uniprot,E7EQJ3
35755,ensembl_gene,ENSG00000019582,uniprot,E7ER71
35756,ensembl_gene,ENSG00000019582,uniprot,E7ESL3
35757,ensembl_gene,ENSG00000019991,uniprot,P14210
35758,ensembl_gene,ENSG00000019991,uniprot,A0A2R8YEI1
35759,ensembl_gene,ENSG00000019991,uniprot,C9JDP4
35760,ensembl_gene,ENSG00000019991,uniprot,C9JS80
35761,ensembl_gene,ENSG00000019991,uniprot,C9WSJ3
35762,ensembl_gene,ENSG00000019991,uniprot,C9WSJ4
35763,ensembl_gene,ENSG00000021461,uniprot,Q9HB55
35764,ensembl_gene,ENSG00000021461,uniprot,C9JA26
35765,ensembl_gene,ENSG00000021461,uniprot,E7EMH4
35766,ensembl_gene,ENSG00000021461,uniprot,E9PDL8
35767,ensembl_gene,ENSG00000021461,uniprot,E9PG90
35768,ensembl_gene,ENSG00000021461,uniprot,F8W6L8
35769,ensembl_gene,ENSG00000021461,uniprot,Q9HB50
35770,ensembl_gene,ENSG00000021826,uniprot,A0A024R454
35771,ensembl_gene,ENSG00000021826,uniprot,P31327
35772,ensembl_gene,ENSG00000021826,uniprot,Q5R211
35773,ensembl_gene,ENSG00000022355,uniprot,P14867
35774,ensembl_gene,ENSG00000022355,uniprot,A0A0U1RQJ3
35775,ensembl_gene,ENSG00000022355,uniprot,A0A0U1RRB2
35776,ensembl_gene,ENSG00000022355,uniprot,A0A1B0GU82
35777,ensembl_gene,ENSG00000022355,uniprot,A0A1B0GV38
35778,ensembl_gene,ENSG00000022355,uniprot,A0A1B0GVW9
35779,ensembl_gene,ENSG00000022355,uniprot,E5RHL6
35780,ensembl_gene,ENSG00000022355,uniprot,E5RJS3
35781,ensembl_gene,ENSG00000022355,uniprot,E5RK60
35782,ensembl_gene,ENSG00000023228,uniprot,B4DJ81
35783,ensembl_gene,ENSG00000023228,uniprot,C9JPQ5
35784,ensembl_gene,ENSG00000023228,uniprot,E5KRK5
35785,ensembl_gene,ENSG00000023228,uniprot,F8WDL5
35786,ensembl_gene,ENSG00000023228,uniprot,P28331
35787,ensembl_gene,ENSG00000023445,uniprot,Q13489
35788,ensembl_gene,ENSG00000025434,uniprot,Q13133
35789,ensembl_gene,ENSG00000025434,uniprot,B4DXU5
35790,ensembl_gene,ENSG00000025434,uniprot,B5MBY7
35791,ensembl_gene,ENSG00000025434,uniprot,C9J2C8
35792,ensembl_gene,ENSG00000025434,uniprot,C9J4R0
35793,ensembl_gene,ENSG00000025434,uniprot,C9JBS2
35794,ensembl_gene,ENSG00000025434,uniprot,C9JCS0
35795,ensembl_gene,ENSG00000025434,uniprot,C9JEC2
35796,ensembl_gene,ENSG00000025434,uniprot,C9JJ16
35797,ensembl_gene,ENSG00000025434,uniprot,C9JTS4
35798,ensembl_gene,ENSG00000025434,uniprot,E9PID2
35799,ensembl_gene,ENSG00000025434,uniprot,E9PLL4
35800,ensembl_gene,ENSG00000025434,uniprot,E9PPA1
35801,ensembl_gene,ENSG00000025434,uniprot,F1D8N1
35802,ensembl_gene,ENSG00000025434,uniprot,F8WC63
35803,ensembl_gene,ENSG00000025434,uniprot,F8WEY6
35804,ensembl_gene,ENSG00000025708,uniprot,P19971
35805,ensembl_gene,ENSG00000025708,uniprot,A0A494BZZ4
35806,ensembl_gene,ENSG00000025708,uniprot,A0A494C0L3
35807,ensembl_gene,ENSG00000025708,uniprot,A0A494C1L9
35808,ensembl_gene,ENSG00000025708,uniprot,A0A494C1N7
35809,ensembl_gene,ENSG00000025708,uniprot,C9JGI3
35810,ensembl_gene,ENSG00000025708,uniprot,E5KRG5
35811,ensembl_gene,ENSG00000026025,uniprot,P08670
35812,ensembl_gene,ENSG00000026025,uniprot,A0A1B0GTT5
35813,ensembl_gene,ENSG00000026025,uniprot,A0A1B0GVG8
35814,ensembl_gene,ENSG00000026025,uniprot,B0YJC4
35815,ensembl_gene,ENSG00000026025,uniprot,B0YJC5
35816,ensembl_gene,ENSG00000026025,uniprot,V9HWE1
35817,ensembl_gene,ENSG00000026508,uniprot,P16070
35818,ensembl_gene,ENSG00000026508,uniprot,A0A1W2PR55
35819,ensembl_gene,ENSG00000026508,uniprot,E9PKC6
35820,ensembl_gene,ENSG00000026508,uniprot,H0Y2P0
35821,ensembl_gene,ENSG00000026508,uniprot,H0YCL4
35822,ensembl_gene,ENSG00000026508,uniprot,H0YCV9
35823,ensembl_gene,ENSG00000026508,uniprot,H0YD13
35824,ensembl_gene,ENSG00000026508,uniprot,H0YE40
35825,ensembl_gene,ENSG00000026508,uniprot,H0YEA1
35826,ensembl_gene,ENSG00000026508,uniprot,H0YEU1
35827,ensembl_gene,ENSG00000026508,uniprot,H0YF08
35828,ensembl_gene,ENSG00000026508,uniprot,J3KN83
35829,ensembl_gene,ENSG00000026508,uniprot,Q86UZ1
35830,ensembl_gene,ENSG00000026559,uniprot,A0A075B6P6
35831,ensembl_gene,ENSG00000026559,uniprot,A2A2I8
35832,ensembl_gene,ENSG00000026559,uniprot,A2A2I9
35833,ensembl_gene,ENSG00000026559,uniprot,Q5JXL4
35834,ensembl_gene,ENSG00000026559,uniprot,Q9UIX4
35835,ensembl_gene,ENSG00000026751,uniprot,B4DVL7
35836,ensembl_gene,ENSG00000026751,uniprot,B4DW98
35837,ensembl_gene,ENSG00000026751,uniprot,Q9NQ25
35838,ensembl_gene,ENSG00000027075,uniprot,P24723
35839,ensembl_gene,ENSG00000027075,uniprot,A0A1W2PPU0
35840,ensembl_gene,ENSG00000027075,uniprot,G3V304
35841,ensembl_gene,ENSG00000027075,uniprot,G3V3E7
35842,ensembl_gene,ENSG00000027075,uniprot,G3V4H0
35843,ensembl_gene,ENSG00000027075,uniprot,G3V4L3
35844,ensembl_gene,ENSG00000027075,uniprot,G3V4Q6
35845,ensembl_gene,ENSG00000027075,uniprot,G3V4Q9
35846,ensembl_gene,ENSG00000027075,uniprot,G3V4X4
35847,ensembl_gene,ENSG00000027075,uniprot,G3V520
35848,ensembl_gene,ENSG00000027075,uniprot,G3V5F8
35849,ensembl_gene,ENSG00000027075,uniprot,G3V5U5
35850,ensembl_gene,ENSG00000027075,uniprot,G3V5Y6
35851,ensembl_gene,ENSG00000027697,uniprot,A0A0S2Z3Y2
35852,ensembl_gene,ENSG00000027697,uniprot,A0A2R8Y4U4
35853,ensembl_gene,ENSG00000027697,uniprot,A0A2R8Y792
35854,ensembl_gene,ENSG00000027697,uniprot,A0A2R8Y7R1
35855,ensembl_gene,ENSG00000027697,uniprot,A0A2R8YFL3
35856,ensembl_gene,ENSG00000027697,uniprot,P15260
35857,ensembl_gene,ENSG00000027697,uniprot,Q5TFC9
35858,ensembl_gene,ENSG00000027697,uniprot,Q5TFD1
35859,ensembl_gene,ENSG00000036828,uniprot,P41180
35860,ensembl_gene,ENSG00000036828,uniprot,A0A1X7SBX3
35861,ensembl_gene,ENSG00000037280,uniprot,P35916
35862,ensembl_gene,ENSG00000037280,uniprot,B5A927
35863,ensembl_gene,ENSG00000037280,uniprot,D6RFF2
35864,ensembl_gene,ENSG00000037280,uniprot,E9PD35
35865,ensembl_gene,ENSG00000041357,uniprot,H0YKS0
35866,ensembl_gene,ENSG00000041357,uniprot,H0YKT8
35867,ensembl_gene,ENSG00000041357,uniprot,H0YL69
35868,ensembl_gene,ENSG00000041357,uniprot,H0YLC2
35869,ensembl_gene,ENSG00000041357,uniprot,H0YLS6
35870,ensembl_gene,ENSG00000041357,uniprot,H0YMA1
35871,ensembl_gene,ENSG00000041357,uniprot,H0YMI6
35872,ensembl_gene,ENSG00000041357,uniprot,H0YMV3
35873,ensembl_gene,ENSG00000041357,uniprot,H0YMZ1
35874,ensembl_gene,ENSG00000041357,uniprot,H0YN18
35875,ensembl_gene,ENSG00000041357,uniprot,P25789
35876,ensembl_gene,ENSG00000041880,uniprot,Q9Y6F1
35877,ensembl_gene,ENSG00000041880,uniprot,A0A024R318
35878,ensembl_gene,ENSG00000041880,uniprot,C9J9C7
35879,ensembl_gene,ENSG00000041880,uniprot,F8WAY7
35880,ensembl_gene,ENSG00000041982,uniprot,A0A0U1RR80
35881,ensembl_gene,ENSG00000041982,uniprot,E9PC84
35882,ensembl_gene,ENSG00000041982,uniprot,F5H5D6
35883,ensembl_gene,ENSG00000041982,uniprot,F5H7V9
35884,ensembl_gene,ENSG00000041982,uniprot,J3QSU6
35885,ensembl_gene,ENSG00000041982,uniprot,P24821
35886,ensembl_gene,ENSG00000044524,uniprot,P29320
35887,ensembl_gene,ENSG00000044524,uniprot,A0A140VJJ0
35888,ensembl_gene,ENSG00000044524,uniprot,C9JXA2
35889,ensembl_gene,ENSG00000047936,uniprot,P08922
35890,ensembl_gene,ENSG00000047936,uniprot,H0Y3T9
