1409	ENSG00000160202
1412	ENSG00000163499
1413	ENSG00000196431
1415	ENSG00000244752
1427	ENSG00000213139
1428	ENSG00000103316
1429	ENSG00000116791
1432	ENSG00000112062
1434	ENSG00000124207
1435	ENSG00000184371
1438	ENSG00000198223
1439	ENSG00000100368
1440	ENSG00000108342
1441	ENSG00000119535
1442	ENSG00000136488
1443	ENSG00000213218
1444	ENSG00000204414
1445	ENSG00000103653
1446	ENSG00000126545
1447	ENSG00000135222
1448	ENSG00000171209
1455	ENSG00000133275
1457	ENSG00000101266
1459	ENSG00000070770
146	ENSG00000171873
1460	ENSG00000204435
1463	ENSG00000130287
1464	ENSG00000173546
1468	ENSG00000183048
1469	ENSG00000170373
1470	ENSG00000170369
1472	ENSG00000101441
1473	ENSG00000170367
1474	ENSG00000175315
1475	ENSG00000121552
1476	ENSG00000160213
1477	ENSG00000101138
1478	ENSG00000101811
1479	ENSG00000176102
148	ENSG00000120907
1482	ENSG00000183072
1485	ENSG00000184033
1486	ENSG00000117151
1491	ENSG00000116761
1496	ENSG00000066032
1497	ENSG00000040531
1501	ENSG00000169862
1503	ENSG00000171793
1504	ENSG00000168925
1506	ENSG00000141086
1508	ENSG00000164733
1509	ENSG00000117984
1510	ENSG00000196188
1511	ENSG00000100448
1512	ENSG00000103811
1514	ENSG00000135047
1515	ENSG00000136943
152	ENSG00000184160
1521	ENSG00000172543
1524	ENSG00000168329
1527	ENSG00000278057
1528	ENSG00000166347
153	ENSG00000043591
1534	ENSG00000008283
1536	ENSG00000165168
1537	ENSG00000179091
1538	ENSG00000183035
1539	ENSG00000155833
1540	ENSG00000083799
1543	ENSG00000140465
1544	ENSG00000140505
1548	ENSG00000255974
1549	ENSG00000198077
1551	ENSG00000160870
1553	ENSG00000197838
1555	ENSG00000197408
1557	ENSG00000165841
1558	ENSG00000138115
1559	ENSG00000138109
156	ENSG00000173020
1562	ENSG00000108242
1565	ENSG00000100197
157	ENSG00000100077
1571	ENSG00000130649
1573	ENSG00000134716
1576	ENSG00000160868
1577	ENSG00000106258
1579	ENSG00000187048
158	ENSG00000239900
1580	ENSG00000142973
1581	ENSG00000167910
1583	ENSG00000140459
1584	ENSG00000160882
1585	ENSG00000179142
1586	ENSG00000148795
1588	ENSG00000137869
1589	ENSG00000231852
1591	ENSG00000019186
1592	ENSG00000095596
1593	ENSG00000135929
1594	ENSG00000111012
1595	ENSG00000001630
1600	ENSG00000173406
1601	ENSG00000153071
1602	ENSG00000276644
1604	ENSG00000196352
1606	ENSG00000065357
1607	ENSG00000136267
161	ENSG00000183020
1610	ENSG00000110887
1612	ENSG00000196730
1613	ENSG00000167657
1616	ENSG00000204209
1617	ENSG00000188120
1618	ENSG00000092345
1620	ENSG00000078725
1621	ENSG00000123454
1629	ENSG00000137992
163	ENSG00000006125
1633	ENSG00000156136
1635	ENSG00000129187
1636	ENSG00000159640
1638	ENSG00000080166
164	ENSG00000166747
1641	ENSG00000077279
1642	ENSG00000167986
1644	ENSG00000132437
1649	ENSG00000175197
1652	ENSG00000099977
1654	ENSG00000215301
1657	ENSG00000172869
166	ENSG00000104964
1660	ENSG00000135829
1662	ENSG00000178105
1663	ENSG00000013573
1665	ENSG00000109606
1667	ENSG00000206047
1668	ENSG00000239839
1669	ENSG00000164821
167	ENSG00000124812
1670	ENSG00000164816
1671	ENSG00000164822
1672	ENSG00000164825
1673	ENSG00000171711
1678	ENSG00000126953
1690	ENSG00000100473
1716	ENSG00000114956
1717	ENSG00000172893
1719	ENSG00000228716
1723	ENSG00000102967
1725	ENSG00000095059
1728	ENSG00000181019
1729	ENSG00000131504
1733	ENSG00000211452
1734	ENSG00000211448
1737	ENSG00000150768
1738	ENSG00000091140
1739	ENSG00000075711
1740	ENSG00000150672
1741	ENSG00000082458
1742	ENSG00000132535
1748	ENSG00000108813
1749	ENSG00000105880
1755	ENSG00000187908
1756	ENSG00000198947
1757	ENSG00000123453
1759	ENSG00000106976
176	ENSG00000157766
1761	ENSG00000137090
1762	ENSG00000185800
1763	ENSG00000138346
1768	ENSG00000115423
177	ENSG00000204305
1770	ENSG00000007174
1773	ENSG00000213918
1774	ENSG00000013563
1775	ENSG00000167968
1776	ENSG00000163687
1777	ENSG00000105612
178	ENSG00000162688
1780	ENSG00000158560
1783	ENSG00000135720
1787	ENSG00000107614
1789	ENSG00000088305
1791	ENSG00000107447
1794	ENSG00000134516
1796	ENSG00000115325
1797	ENSG00000204348
1800	ENSG00000015413
1801	ENSG00000108963
1802	ENSG00000132768
1803	ENSG00000197635
1807	ENSG00000147647
1810	ENSG00000117505
1811	ENSG00000091138
1812	ENSG00000184845
1813	ENSG00000149295
1814	ENSG00000151577
1816	ENSG00000169676
1820	ENSG00000116017
1822	ENSG00000111676
1823	ENSG00000134765
1824	ENSG00000134755
1825	ENSG00000134762
1828	ENSG00000134760
1830	ENSG00000134757
1833	ENSG00000083782
1834	ENSG00000152591
1837	ENSG00000134769
1838	ENSG00000138101
1839	ENSG00000113070
1841	ENSG00000168393
1844	ENSG00000158050
1845	ENSG00000108861
1846	ENSG00000120875
1847	ENSG00000138166
185	ENSG00000144891
1850	ENSG00000184545
1852	ENSG00000130829
1854	ENSG00000128951
1857	ENSG00000161202
1859	ENSG00000157540
186	ENSG00000180772
1861	ENSG00000136827
1869	ENSG00000101412
187	ENSG00000134817
1874	ENSG00000205250
1880	ENSG00000169508
1889	ENSG00000117298
189	ENSG00000172482
1892	ENSG00000127884
1893	ENSG00000143369
1894	ENSG00000114346
1896	ENSG00000158813
19	ENSG00000165029
190	ENSG00000169297
1902	ENSG00000198121
1906	ENSG00000078401
1907	ENSG00000127129
1908	ENSG00000124205
1909	ENSG00000151617
1910	ENSG00000136160
1911	ENSG00000111752
1943	ENSG00000099617
1948	ENSG00000125266
1949	ENSG00000108947
1950	ENSG00000138798
1951	ENSG00000008300
1956	ENSG00000146648
196	ENSG00000106546
1961	ENSG00000135625
1962	ENSG00000113790
1968	ENSG00000130741
1969	ENSG00000142627
197	ENSG00000145192
1974	ENSG00000156976
1975	ENSG00000063046
1977	ENSG00000151247
1978	ENSG00000187840
1979	ENSG00000148730
1981	ENSG00000114867
1983	ENSG00000100664
1984	ENSG00000132507
199	ENSG00000204472
1991	ENSG00000197561
1992	ENSG00000021355
1993	ENSG00000107105
1994	ENSG00000066044
1996	ENSG00000162374
20	ENSG00000107331
2001	ENSG00000135374
2002	ENSG00000126767
2004	ENSG00000111145
2005	ENSG00000158711
2006	ENSG00000049540
2011	ENSG00000072518
2012	ENSG00000134531
2013	ENSG00000213853
2015	ENSG00000174837
2016	ENSG00000135638
2018	ENSG00000170370
2019	ENSG00000163064
2020	ENSG00000164778
2021	ENSG00000167136
2026	ENSG00000111674
2027	ENSG00000108515
2028	ENSG00000138792
2029	ENSG00000143420
203	ENSG00000106992
2033	ENSG00000100393
2034	ENSG00000116016
2035	ENSG00000159023
2038	ENSG00000166947
2039	ENSG00000158856
204	ENSG00000004455
2041	ENSG00000146904
2042	ENSG00000044524
2047	ENSG00000154928
2048	ENSG00000133216
205	ENSG00000162433
2051	ENSG00000106123
2052	ENSG00000143819
2053	ENSG00000120915
2054	ENSG00000111450
2056	ENSG00000130427
2057	ENSG00000187266
2058	ENSG00000136628
2063	ENSG00000160113
2064	ENSG00000141736
2067	ENSG00000012061
2069	ENSG00000124882
2070	ENSG00000112319
2072	ENSG00000175595
2074	ENSG00000225830
2078	ENSG00000157554
208	ENSG00000105221
2081	ENSG00000178607
2099	ENSG00000091831
210	ENSG00000148218
2100	ENSG00000140009
2104	ENSG00000196482
2109	ENSG00000105379
211	ENSG00000023330
2110	ENSG00000171503
2113	ENSG00000134954
2115	ENSG00000006468
2116	ENSG00000105672
2119	ENSG00000244405
212	ENSG00000158578
2120	ENSG00000139083
2121	ENSG00000072840
2124	ENSG00000185862
2125	ENSG00000167880
213	ENSG00000163631
2130	ENSG00000182944
2131	ENSG00000182197
2134	ENSG00000158008
2137	ENSG00000012232
2138	ENSG00000104313
2139	ENSG00000064655
2146	ENSG00000106462
2147	ENSG00000180210
2149	ENSG00000181104
2150	ENSG00000164251
2151	ENSG00000164220
2153	ENSG00000198734
2155	ENSG00000057593
2158	ENSG00000101981
2159	ENSG00000126218
2160	ENSG00000088926
2161	ENSG00000131187
2162	ENSG00000124491
2165	ENSG00000143278
2168	ENSG00000163586
217	ENSG00000111275
2170	ENSG00000121769
2172	ENSG00000170231
2173	ENSG00000164434
2175	ENSG00000187741
2176	ENSG00000158169
218	ENSG00000108602
2181	ENSG00000123983
2182	ENSG00000068366
2184	ENSG00000103876
2185	ENSG00000120899
2189	ENSG00000221829
219	ENSG00000137124
2191	ENSG00000078098
2192	ENSG00000077942
2194	ENSG00000169710
2196	ENSG00000086570
220	ENSG00000184254
2201	ENSG00000138829
2203	ENSG00000165140
2204	ENSG00000186431
2205	ENSG00000179639
2207	ENSG00000158869
2208	ENSG00000104921
2209	ENSG00000150337
221	ENSG00000006534
2210	ENSG00000198019
2212	ENSG00000143226
2213	ENSG00000072694
2214	ENSG00000203747
2215	ENSG00000162747
2219	ENSG00000085265
222	ENSG00000132746
2220	ENSG00000160339
2222	ENSG00000079459
2230	ENSG00000137714
2232	ENSG00000161513
2235	ENSG00000066926
2237	ENSG00000168496
2239	ENSG00000076716
2241	ENSG00000151422
2242	ENSG00000182511
2243	ENSG00000171560
2244	ENSG00000171564
2246	ENSG00000113578
2247	ENSG00000138685
2248	ENSG00000186895
225	ENSG00000173208
2250	ENSG00000138675
2251	ENSG00000111241
2252	ENSG00000140285
2253	ENSG00000107831
2254	ENSG00000102678
2257	ENSG00000114279
2258	ENSG00000129682
2259	ENSG00000102466
226	ENSG00000149925
2262	ENSG00000179399
2263	ENSG00000066468
2264	ENSG00000160867
2266	ENSG00000171557
2267	ENSG00000104760
229	ENSG00000136872
23	ENSG00000204574
230	ENSG00000109107
231	ENSG00000085662
238	ENSG00000171094
239	ENSG00000108839
24	ENSG00000198691
240	ENSG00000012779
241	ENSG00000132965
247	ENSG00000179593
248	ENSG00000163295
249	ENSG00000162551
250	ENSG00000163283
251	ENSG00000163286
259	ENSG00000106927
262	ENSG00000123505
268	ENSG00000104899
27	ENSG00000143322
270	ENSG00000116748
271	ENSG00000116337
272	ENSG00000133805
273	ENSG00000078053
274	ENSG00000136717
275	ENSG00000145020
276	ENSG00000237763
277	ENSG00000174876
278	ENSG00000187733
279	ENSG00000243480
280	ENSG00000240038
283	ENSG00000214274
285	ENSG00000091879
286	ENSG00000029534
288	ENSG00000151150
30	ENSG00000060971
312	ENSG00000104537
313	ENSG00000136250
314	ENSG00000131480
317	ENSG00000120868
318	ENSG00000164978
319	ENSG00000175336
321	ENSG00000034053
322	ENSG00000166313
324	ENSG00000134982
325	ENSG00000132703
326	ENSG00000160224
33	ENSG00000115361
330	ENSG00000023445
332	ENSG00000089685
333	ENSG00000105290
335	ENSG00000118137
336	ENSG00000158874
337	ENSG00000110244
338	ENSG00000084674
339	ENSG00000111701
34	ENSG00000117054
341	ENSG00000130208
343	ENSG00000103375
344	ENSG00000234906
345	ENSG00000110245
346	ENSG00000267467
348	ENSG00000130203
35	ENSG00000122971
350	ENSG00000091583
354	ENSG00000142515
355	ENSG00000026103
356	ENSG00000117560
359	ENSG00000167580
36	ENSG00000196177
360	ENSG00000165272
361	ENSG00000171885
362	ENSG00000161798
364	ENSG00000165269
366	ENSG00000103569
367	ENSG00000169083
368	ENSG00000091262
369	ENSG00000078061
373	ENSG00000113595
374	ENSG00000109321
377	ENSG00000134287
382	ENSG00000165527
383	ENSG00000118520
384	ENSG00000081181
391	ENSG00000177105
393	ENSG00000089820
395	ENSG00000047648
398	ENSG00000242173
399	ENSG00000168421
40	ENSG00000108684
405	ENSG00000143437
406	ENSG00000133794
407	ENSG00000120500
408	ENSG00000137486
409	ENSG00000141480
41	ENSG00000110881
410	ENSG00000100299
412	ENSG00000101846
414	ENSG00000006756
415	ENSG00000157399
417	ENSG00000129744
419	ENSG00000156219
420	ENSG00000111339
429	ENSG00000139352
43	ENSG00000087085
430	ENSG00000183734
432	ENSG00000141505
433	ENSG00000161944
434	ENSG00000101440
435	ENSG00000126522
438	ENSG00000196433
439	ENSG00000198356
444	ENSG00000198363
445	ENSG00000130707
460	ENSG00000152092
462	ENSG00000117601
47	ENSG00000131473
472	ENSG00000149311
473	ENSG00000142599
474	ENSG00000172238
478	ENSG00000105409
48	ENSG00000122729
482	ENSG00000129244
483	ENSG00000069849
486	ENSG00000137731
487	ENSG00000196296
488	ENSG00000174437
489	ENSG00000074370
490	ENSG00000070961
491	ENSG00000157087
492	ENSG00000067842
495	ENSG00000105675
496	ENSG00000186009
498	ENSG00000152234
501	ENSG00000164904
506	ENSG00000110955
509	ENSG00000165629
51	ENSG00000161533
513	ENSG00000099624
515	ENSG00000116459
516	ENSG00000159199
517	ENSG00000135390
52	ENSG00000143727
521	ENSG00000169020
525	ENSG00000116039
528	ENSG00000155097
53	ENSG00000134575
534	ENSG00000213760
54	ENSG00000102575
540	ENSG00000123191
546	ENSG00000085224
547	ENSG00000130294
551	ENSG00000101200
552	ENSG00000166148
554	ENSG00000126895
558	ENSG00000167601
56	ENSG00000134940
563	ENSG00000160862
566	ENSG00000172232
570	ENSG00000136881
571	ENSG00000156273
573	ENSG00000107262
576	ENSG00000121753
577	ENSG00000135298
579	ENSG00000109705
581	ENSG00000087088
585	ENSG00000140463
586	ENSG00000060982
590	ENSG00000114200
594	ENSG00000083123
597	ENSG00000140379
598	ENSG00000171552
605	ENSG00000110987
608	ENSG00000048462
610	ENSG00000099822
611	ENSG00000128617
622	ENSG00000161267
627	ENSG00000176697
629	ENSG00000243649
631	ENSG00000125864
632	ENSG00000242252
633	ENSG00000182492
634	ENSG00000079385
635	ENSG00000145692
638	ENSG00000100290
639	ENSG00000057657
640	ENSG00000136573
641	ENSG00000197299
642	ENSG00000108578
643	ENSG00000160683
644	ENSG00000106605
645	ENSG00000090013
646	ENSG00000169594
649	ENSG00000168487
651	ENSG00000152785
653	ENSG00000112175
654	ENSG00000153162
655	ENSG00000101144
656	ENSG00000116985
659	ENSG00000204217
660	ENSG00000102010
661	ENSG00000168495
662	ENSG00000113734
665	ENSG00000104765
667	ENSG00000151914
668	ENSG00000183770
669	ENSG00000172331
670	ENSG00000137274
671	ENSG00000101425
672	ENSG00000012048
673	ENSG00000157764
675	ENSG00000139618
676	ENSG00000137948
680	ENSG00000102239
682	ENSG00000172270
683	ENSG00000109743
685	ENSG00000174808
686	ENSG00000169814
687	ENSG00000119138
688	ENSG00000102554
695	ENSG00000010671
699	ENSG00000169679
70	ENSG00000159251
701	ENSG00000156970
712	ENSG00000173372
713	ENSG00000173369
717	ENSG00000166278
719	ENSG00000171860
720	ENSG00000244731
721	ENSG00000224389
722	ENSG00000123838
725	ENSG00000123843
726	ENSG00000149260
727	ENSG00000106804
728	ENSG00000197405
729	ENSG00000039537
731	ENSG00000157131
732	ENSG00000021852
733	ENSG00000176919
734	ENSG00000164823
735	ENSG00000113600
740	ENSG00000149792
741	ENSG00000174276
744	ENSG00000066382
745	ENSG00000124920
746	ENSG00000134825
747	ENSG00000134780
753	ENSG00000168675
757	ENSG00000142188
758	ENSG00000186732
759	ENSG00000133742
761	ENSG00000164879
762	ENSG00000167434
763	ENSG00000174990
765	ENSG00000131686
766	ENSG00000168748
767	ENSG00000178538
768	ENSG00000107159
770	ENSG00000063180
771	ENSG00000074410
773	ENSG00000141837
775	ENSG00000151067
776	ENSG00000157388
777	ENSG00000198216
778	ENSG00000102001
779	ENSG00000081248
781	ENSG00000153956
782	ENSG00000067191
783	ENSG00000165995
785	ENSG00000182389
786	ENSG00000108878
788	ENSG00000178537
793	ENSG00000104327
794	ENSG00000172137
795	ENSG00000169906
796	ENSG00000110680
797	ENSG00000175868
799	ENSG00000004948
801	ENSG00000198668
808	ENSG00000160014
810	ENSG00000178363
811	ENSG00000179218
813	ENSG00000128595
814	ENSG00000152495
815	ENSG00000070808
816	ENSG00000058404
820	ENSG00000164047
821	ENSG00000127022
823	ENSG00000014216
825	ENSG00000092529
827	ENSG00000077274
830	ENSG00000198898
831	ENSG00000153113
832	ENSG00000077549
833	ENSG00000110619
834	ENSG00000137752
835	ENSG00000106144
836	ENSG00000164305
838	ENSG00000137757
841	ENSG00000064012
842	ENSG00000132906
844	ENSG00000143318
845	ENSG00000118729
846	ENSG00000036828
859	ENSG00000182533
86	ENSG00000136518
861	ENSG00000159216
862	ENSG00000079102
863	ENSG00000129993
864	ENSG00000020633
865	ENSG00000067955
866	ENSG00000170099
867	ENSG00000110395
869	ENSG00000102924
87	ENSG00000072110
874	ENSG00000159231
875	ENSG00000160200
881	ENSG00000185972
885	ENSG00000187094
887	ENSG00000110148
890	ENSG00000145386
891	ENSG00000134057
896	ENSG00000112576
898	ENSG00000105173
899	ENSG00000162063
9	ENSG00000171428
901	ENSG00000138764
902	ENSG00000134480
904	ENSG00000129315
905	ENSG00000082258
909	ENSG00000158477
91	ENSG00000135503
910	ENSG00000158485
911	ENSG00000158481
912	ENSG00000158473
913	ENSG00000158488
914	ENSG00000116824
915	ENSG00000167286
916	ENSG00000198851
917	ENSG00000160654
919	ENSG00000198821
92	ENSG00000121989
920	ENSG00000010610
921	ENSG00000110448
922	ENSG00000073754
923	ENSG00000013725
924	ENSG00000173762
925	ENSG00000153563
926	ENSG00000172116
930	ENSG00000177455
931	ENSG00000156738
932	ENSG00000149516
933	ENSG00000012124
939	ENSG00000139193
94	ENSG00000139567
940	ENSG00000178562
942	ENSG00000114013
944	ENSG00000106952
945	ENSG00000105383
946	ENSG00000105492
949	ENSG00000073060
95	ENSG00000243989
951	ENSG00000104894
952	ENSG00000004468
953	ENSG00000138185
956	ENSG00000168032
957	ENSG00000187097
959	ENSG00000102245
962	ENSG00000117091
963	ENSG00000143119
966	ENSG00000085063
969	ENSG00000110848
971	ENSG00000137101
973	ENSG00000105369
974	ENSG00000007312
978	ENSG00000158825
983	ENSG00000170312
984	ENSG00000248333
990	ENSG00000094804
991	ENSG00000117399
993	ENSG00000164045
995	ENSG00000158402
996	ENSG00000004897
997	ENSG00000099804
998	ENSG00000070831
999	ENSG00000039068
100	LRG_16
1002	ENSG00000280641
1021	LRG_991
1022	ENSG00000277273
1028	ENSG00000273707
1028	LRG_533
1029	LRG_11
1038	ENSG00000288642
1041	ENSG00000137197
1041	ENSG00000206460
1041	ENSG00000237114
1041	ENSG00000237123
1041	ENSG00000237165
1050	LRG_456
1053	LRG_45
1066	ENSG00000262243
1080	LRG_663
1113	ENSG00000276781
1130	LRG_143
1139	ENSG00000274542
1139	ENSG00000282088
1140	ENSG00000283946
1145	LRG_1254
1203	LRG_692
1241	ENSG00000285456
1244	LRG_1208
1277	LRG_1
1285	LRG_230
1286	LRG_231
1289	LRG_737
1291	LRG_475
1294	LRG_286
1299	LRG_1253
1302	ENSG00000206290
1302	ENSG00000227801
1302	ENSG00000230930
1302	ENSG00000235708
1302	ENSG00000223699
1302	ENSG00000232541
1308	LRG_1249
1312	LRG_1010
1314	LRG_1336
1355	LRG_406
1371	LRG_1077
1373	LRG_336
1380	LRG_348
1388	ENSG00000168468
1388	ENSG00000228628
1388	ENSG00000234539
1394	ENSG00000276191
1394	ENSG00000263715
1394	ENSG00000278232
140	LRG_424
1438	LRG_186
1441	LRG_144
1460	ENSG00000206406
1460	ENSG00000224398
1460	ENSG00000224774
1460	ENSG00000228875
1460	ENSG00000230700
1460	ENSG00000232960
1476	LRG_485
1503	LRG_1229
1504	ENSG00000285346
1508	ENSG00000285132
1536	LRG_53
1540	LRG_491
1543	LRG_1262
1544	LRG_1274
1555	LRG_1267
1557	LRG_584
1559	LRG_1195
1565	ENSG00000272532
1565	ENSG00000275211
1565	ENSG00000280905
1565	ENSG00000282966
1565	ENSG00000283284
1565	LRG_303
1577	LRG_1431
1583	ENSG00000288362
1589	ENSG00000198457
1589	ENSG00000206338
1589	ENSG00000232414
1589	ENSG00000233151
1589	ENSG00000235134
1604	LRG_127
161	ENSG00000280759
161	ENSG00000281385
1616	ENSG00000206206
1616	ENSG00000206279
1616	ENSG00000227046
1616	ENSG00000231617
1642	LRG_474
1652	ENSG00000275003
1667	ENSG00000284983
1668	ENSG00000284835
1669	ENSG00000285318
1670	ENSG00000285251
1671	ENSG00000285136
1672	ENSG00000284881
1673	ENSG00000285433
1717	LRG_340
1756	LRG_199
177	ENSG00000206320
177	ENSG00000229058
177	ENSG00000230514
177	ENSG00000231268
177	ENSG00000234729
177	ENSG00000237405
1789	LRG_56
1794	LRG_1227
1797	ENSG00000206346
1797	ENSG00000224313
1797	ENSG00000225682
1797	ENSG00000234798
1797	ENSG00000236765
1811	LRG_683
1824	LRG_400
1834	LRG_1242
1850	ENSG00000273793
1850	ENSG00000278165
1956	LRG_304
1984	ENSG00000288145
199	ENSG00000206428
199	ENSG00000234836
199	ENSG00000235588
199	ENSG00000235985
199	ENSG00000237727
1991	ENSG00000277571
1991	LRG_57
2038	LRG_1171
204	LRG_133
2041	ENSG00000284816
2048	LRG_780
2051	ENSG00000275482
2064	LRG_724
2072	LRG_463
2074	LRG_465
208	LRG_1391
2099	LRG_992
212	LRG_1163
2120	LRG_609
2131	LRG_493
2146	LRG_531
2147	LRG_551
2153	LRG_553
2155	LRG_554
2158	LRG_556
2159	LRG_548
2160	LRG_583
2161	LRG_145
2162	LRG_549
2165	LRG_550
2175	LRG_495
2176	LRG_497
2189	LRG_499
2204	ENSG00000273738
2204	ENSG00000274580
2204	ENSG00000275136
2204	ENSG00000275269
2204	ENSG00000275564
2204	ENSG00000275970
2204	ENSG00000276858
2204	ENSG00000276985
2204	ENSG00000278415
2204	ENSG00000283750
2209	LRG_59
2214	LRG_60
2215	LRG_1238
2222	ENSG00000284967
2243	LRG_557
2244	LRG_558
2263	LRG_994
229	LRG_1244
23	ENSG00000206490
23	ENSG00000225989
23	ENSG00000231129
23	ENSG00000232169
23	ENSG00000236149
23	ENSG00000236342
238	LRG_488
240	ENSG00000275565
275	LRG_537
283	LRG_653
321	ENSG00000276495
324	LRG_130
326	LRG_18
335	LRG_767
34	LRG_838
355	LRG_134
356	LRG_58
359	LRG_717
36	LRG_451
368	ENSG00000275331
462	LRG_577
472	LRG_135
478	LRG_1186
496	ENSG00000288359
534	ENSG00000206445
534	ENSG00000226850
534	ENSG00000227587
534	ENSG00000230900
534	ENSG00000234668
534	ENSG00000234920
54	LRG_1218
546	LRG_1153
547	LRG_367
551	LRG_715
566	ENSG00000278624
570	ENSG00000276559
629	ENSG00000204359
629	ENSG00000239754
629	ENSG00000241253
629	ENSG00000241534
629	ENSG00000242335
629	ENSG00000243570
629	LRG_136
640	ENSG00000285369
641	LRG_20
659	LRG_712
664	ENSG00000176171
672	LRG_292
673	LRG_299
675	LRG_293
695	LRG_128
70	LRG_388
701	LRG_489
712	LRG_22
713	LRG_23
717	ENSG00000204364
717	ENSG00000206372
717	ENSG00000226560
717	ENSG00000231543
717	ENSG00000235017
717	ENSG00000235696
717	LRG_26
720	ENSG00000206340
