124745,ncbigene,107,uniprot,C9J1J0
124746,ncbigene,1070,uniprot,E5RFM2
124747,ncbigene,1070,uniprot,E5RJF8
124748,ncbigene,1070,uniprot,O15182
124749,ncbigene,1071,uniprot,P11597
124750,ncbigene,1071,uniprot,A0A0S2Z3F6
124751,ncbigene,1071,uniprot,A0A0S2Z3I8
124752,ncbigene,1071,uniprot,B4DMZ5
124753,ncbigene,108,uniprot,Q08462
124754,ncbigene,108,uniprot,Q71UM8
124755,ncbigene,1080,uniprot,P13569
124756,ncbigene,1080,uniprot,A0A024R730
124757,ncbigene,1081,uniprot,P01215
124758,ncbigene,1081,uniprot,A0A087WYZ4
124759,ncbigene,1081,uniprot,Q6I9S8
124760,ncbigene,1082,uniprot,A0A0F7RQP8
124761,ncbigene,1082,uniprot,P0DN86
124762,ncbigene,1084,uniprot,P40198
124763,ncbigene,1087,uniprot,Q14002
124764,ncbigene,1088,uniprot,P31997
124765,ncbigene,1088,uniprot,Q0Z7S6
124766,ncbigene,1088,uniprot,B4DLI3
124767,ncbigene,1089,uniprot,O75871
124768,ncbigene,1101,uniprot,O15335
124769,ncbigene,1104,uniprot,A0A0S2Z404
124770,ncbigene,1104,uniprot,P18754
124771,ncbigene,1104,uniprot,Q5T081
124772,ncbigene,1104,uniprot,A0A0S2Z3I4
124773,ncbigene,1105,uniprot,O14646
124774,ncbigene,1105,uniprot,B3KT33
124775,ncbigene,1109,uniprot,P17516
124776,ncbigene,1111,uniprot,O14757
124777,ncbigene,1111,uniprot,E7EPP6
124778,ncbigene,1111,uniprot,B4DT73
124779,ncbigene,1113,uniprot,G5E968
124780,ncbigene,1113,uniprot,P10645
124781,ncbigene,1113,uniprot,Q86T07
124782,ncbigene,1114,uniprot,P05060
124783,ncbigene,1116,uniprot,A0A024R969
124784,ncbigene,1116,uniprot,P36222
124785,ncbigene,1117,uniprot,Q15782
124786,ncbigene,1118,uniprot,Q13231
124787,ncbigene,1119,uniprot,P35790
124788,ncbigene,1122,uniprot,P26374
124789,ncbigene,1123,uniprot,P15882
124790,ncbigene,1124,uniprot,P52757
124791,ncbigene,1124,uniprot,A0A2X0TVW3
124792,ncbigene,1124,uniprot,B3VCF4
124793,ncbigene,1124,uniprot,B3VCF5
124794,ncbigene,1124,uniprot,B3VCF6
124795,ncbigene,1124,uniprot,B7Z1V0
124796,ncbigene,1124,uniprot,B7Z1W9
124797,ncbigene,1124,uniprot,B7Z215
124798,ncbigene,1124,uniprot,B7Z232
124799,ncbigene,1124,uniprot,B3VCF9
124800,ncbigene,1130,uniprot,Q99698
124801,ncbigene,1131,uniprot,P20309
124802,ncbigene,1131,uniprot,A0A024R3W1
124803,ncbigene,1134,uniprot,P02708
124804,ncbigene,1134,uniprot,Q53SH4
124805,ncbigene,1136,uniprot,P32297
124806,ncbigene,1137,uniprot,P43681
124807,ncbigene,1137,uniprot,Q4VAQ3
124808,ncbigene,1137,uniprot,Q59FV0
124809,ncbigene,1137,uniprot,B4DK78
124810,ncbigene,1139,uniprot,P36544
124811,ncbigene,1139,uniprot,A0A0A6YYA8
124812,ncbigene,1140,uniprot,P11230
124813,ncbigene,1142,uniprot,Q05901
124814,ncbigene,1143,uniprot,P30926
124815,ncbigene,1145,uniprot,Q04844
124816,ncbigene,1146,uniprot,P07510
124817,ncbigene,1146,uniprot,A0A6F7YAP6
124818,ncbigene,1147,uniprot,O15111
124819,ncbigene,1149,uniprot,O60543
124820,ncbigene,1149,uniprot,B3KVA2
124821,ncbigene,1149,uniprot,Q8N5P9
124822,ncbigene,115,uniprot,O60503
124823,ncbigene,1154,uniprot,Q9NSE2
124824,ncbigene,1158,uniprot,P06732
124825,ncbigene,1158,uniprot,B2R892
124826,ncbigene,116,uniprot,P18509
124827,ncbigene,116,uniprot,B7Z222
124828,ncbigene,1160,uniprot,A0A024RAK5
124829,ncbigene,1160,uniprot,P17540
124830,ncbigene,1164,uniprot,P33552
124831,ncbigene,1178,uniprot,Q05315
124832,ncbigene,1179,uniprot,A8K7I4
124833,ncbigene,1180,uniprot,P35523
124834,ncbigene,1181,uniprot,P51788
124835,ncbigene,1183,uniprot,P51793
124836,ncbigene,1184,uniprot,P51795
124837,ncbigene,1184,uniprot,V9GYG7
124838,ncbigene,1184,uniprot,A8K4H5
124839,ncbigene,1184,uniprot,B3KRR2
124840,ncbigene,1185,uniprot,P51797
124841,ncbigene,1186,uniprot,P51798
124842,ncbigene,1187,uniprot,P51800
124843,ncbigene,1188,uniprot,P51801
124844,ncbigene,1188,uniprot,A8K8H0
124845,ncbigene,119,uniprot,P35612
124846,ncbigene,119,uniprot,Q05DK5
124847,ncbigene,1200,uniprot,O14773
124848,ncbigene,1203,uniprot,O75503
124849,ncbigene,1203,uniprot,A0A024R644
124850,ncbigene,1208,uniprot,A0A087WZW1
124851,ncbigene,1208,uniprot,A0A087X0Q7
124852,ncbigene,1208,uniprot,P04118
124853,ncbigene,1212,uniprot,A0A024R7S3
124854,ncbigene,1212,uniprot,P09497
124855,ncbigene,1230,uniprot,P32246
124856,ncbigene,1230,uniprot,Q5U003
124857,ncbigene,1232,uniprot,P51677
124858,ncbigene,1232,uniprot,A1LPE5
124859,ncbigene,1232,uniprot,Q8TDP4
124860,ncbigene,1232,uniprot,Q8TDP5
124861,ncbigene,1234,uniprot,P51681
124862,ncbigene,1234,uniprot,Q38L21
124863,ncbigene,1235,uniprot,P51684
124864,ncbigene,1236,uniprot,P32248
124865,ncbigene,1236,uniprot,A0N0Q0
124866,ncbigene,1236,uniprot,J3KSS9
124867,ncbigene,1237,uniprot,P51685
124868,ncbigene,1238,uniprot,O00590
124869,ncbigene,1238,uniprot,A1LP82
124870,ncbigene,124,uniprot,P07327
124871,ncbigene,1240,uniprot,Q99788
124872,ncbigene,1241,uniprot,Q15722
124873,ncbigene,1244,uniprot,Q92887
124874,ncbigene,125,uniprot,P00325
124875,ncbigene,125,uniprot,D6RHZ6
124876,ncbigene,125,uniprot,V9HW50
124877,ncbigene,1258,uniprot,Q14028
124878,ncbigene,1259,uniprot,P29973
124879,ncbigene,1259,uniprot,A0A024R9X3
124880,ncbigene,126,uniprot,P00326
124881,ncbigene,1261,uniprot,Q16281
124882,ncbigene,1267,uniprot,A0A024R1T5
124883,ncbigene,1267,uniprot,P09543
124884,ncbigene,1268,uniprot,P21554
124885,ncbigene,1268,uniprot,S5TLS4
124886,ncbigene,1268,uniprot,V5KA96
124887,ncbigene,1269,uniprot,P34972
124888,ncbigene,1269,uniprot,A0A024RAH7
124889,ncbigene,1270,uniprot,P26441
124890,ncbigene,1272,uniprot,A0A024R104
124891,ncbigene,1272,uniprot,Q12860
124892,ncbigene,1277,uniprot,P02452
124893,ncbigene,1280,uniprot,P02458
124894,ncbigene,1285,uniprot,Q01955
124895,ncbigene,1286,uniprot,P53420
124896,ncbigene,1288,uniprot,A0A087WZY5
124897,ncbigene,1288,uniprot,A8MXH5
124898,ncbigene,1288,uniprot,F5H3Q5
124899,ncbigene,1288,uniprot,Q14031
124900,ncbigene,1288,uniprot,B2RTX6
124901,ncbigene,1288,uniprot,A8VPY0
124902,ncbigene,1288,uniprot,B7ZMM7
124903,ncbigene,1289,uniprot,A0A024R8E5
124904,ncbigene,1289,uniprot,P20908
124905,ncbigene,1289,uniprot,B2ZZ86
124906,ncbigene,1289,uniprot,Q59EE7
124907,ncbigene,1291,uniprot,A0A384P5H7
124908,ncbigene,1291,uniprot,P12109
124909,ncbigene,1294,uniprot,Q02388
124910,ncbigene,1294,uniprot,Q59F16
124911,ncbigene,1295,uniprot,P27658
124912,ncbigene,1297,uniprot,P20849
124913,ncbigene,1298,uniprot,Q14055
124914,ncbigene,1298,uniprot,D3DPU8
124915,ncbigene,1299,uniprot,Q14050
124916,ncbigene,130,uniprot,P28332
124917,ncbigene,130,uniprot,Q8IUN7
124918,ncbigene,1300,uniprot,A0A650AXN9
124919,ncbigene,1300,uniprot,Q03692
124920,ncbigene,1301,uniprot,P12107
124921,ncbigene,1301,uniprot,Q59HB5
124922,ncbigene,1302,uniprot,A0A0C4DFS1
124923,ncbigene,1302,uniprot,H0YIS1
124924,ncbigene,1302,uniprot,P13942
124925,ncbigene,1302,uniprot,Q4VXY6
124926,ncbigene,1305,uniprot,Q5TAT6
124927,ncbigene,1308,uniprot,Q9UMD9
124928,ncbigene,131,uniprot,P40394
124929,ncbigene,1311,uniprot,P49747
124930,ncbigene,1312,uniprot,P21964
124931,ncbigene,1312,uniprot,A0A140VJG8
124932,ncbigene,1314,uniprot,P53621
124933,ncbigene,1317,uniprot,A0A024R824
124934,ncbigene,1317,uniprot,O15431
124935,ncbigene,1318,uniprot,O15432
124936,ncbigene,1318,uniprot,Q53X94
124937,ncbigene,132,uniprot,P55263
124938,ncbigene,132,uniprot,A0A5F9ZH72
124939,ncbigene,132,uniprot,A0A5F9ZHJ1
124940,ncbigene,132,uniprot,A0A140VJE0
124941,ncbigene,1326,uniprot,P41279
124942,ncbigene,1326,uniprot,Q6FG25
124943,ncbigene,1339,uniprot,Q02221
124944,ncbigene,134,uniprot,P30542
124945,ncbigene,134,uniprot,B7Z1L9
124946,ncbigene,1347,uniprot,H0UI06
124947,ncbigene,1347,uniprot,P14406
124948,ncbigene,135,uniprot,P29274
124949,ncbigene,135,uniprot,X5DNB4
124950,ncbigene,135,uniprot,B3KVQ4
124951,ncbigene,135,uniprot,A8K1F6
124952,ncbigene,1352,uniprot,Q12887
124953,ncbigene,1353,uniprot,B4DI26
124954,ncbigene,1353,uniprot,Q9Y6N1
124955,ncbigene,1353,uniprot,B4DEY8
124956,ncbigene,1355,uniprot,Q7KZN9
124957,ncbigene,1355,uniprot,B4DQM2
124958,ncbigene,1356,uniprot,P00450
124959,ncbigene,1356,uniprot,A5PL27
124960,ncbigene,1357,uniprot,P15085
124961,ncbigene,1358,uniprot,P48052
124962,ncbigene,1359,uniprot,P15088
124963,ncbigene,136,uniprot,P29275
124964,ncbigene,1360,uniprot,P15086
124965,ncbigene,1361,uniprot,Q96IY4
124966,ncbigene,1361,uniprot,A0A087WSY5
124967,ncbigene,1362,uniprot,O75976
124968,ncbigene,1365,uniprot,O15551
124969,ncbigene,1365,uniprot,Q75L79
124970,ncbigene,1369,uniprot,P15169
124971,ncbigene,1370,uniprot,P22792
124972,ncbigene,1371,uniprot,P36551
124973,ncbigene,1373,uniprot,A0A024R454
124974,ncbigene,1373,uniprot,P31327
124975,ncbigene,1373,uniprot,Q6PEK7
124976,ncbigene,1374,uniprot,P50416
124977,ncbigene,1374,uniprot,A0A024R5F4
124978,ncbigene,1374,uniprot,B2RAQ8
124979,ncbigene,1374,uniprot,Q8WZ48
124980,ncbigene,1375,uniprot,Q92523
124981,ncbigene,1375,uniprot,A0A024R4W7
124982,ncbigene,1375,uniprot,A5PLL0
124983,ncbigene,1375,uniprot,Q53FV7
124984,ncbigene,1376,uniprot,P23786
124985,ncbigene,1376,uniprot,A0A1B0GTB8
124986,ncbigene,1376,uniprot,A0A140VK13
124987,ncbigene,1378,uniprot,E9PDY4
124988,ncbigene,1378,uniprot,P17927
124989,ncbigene,1380,uniprot,P20023
124990,ncbigene,1381,uniprot,P29762
124991,ncbigene,1381,uniprot,F1T0F7
124992,ncbigene,1382,uniprot,P29373
124993,ncbigene,1384,uniprot,P43155
124994,ncbigene,1385,uniprot,P16220
124995,ncbigene,1385,uniprot,Q53X93
124996,ncbigene,1385,uniprot,Q5U0J5
124997,ncbigene,1385,uniprot,B7Z5C6
124998,ncbigene,1386,uniprot,P15336
124999,ncbigene,1386,uniprot,A4D7V5
125000,ncbigene,1387,uniprot,Q92793
125001,ncbigene,1388,uniprot,Q99941
125002,ncbigene,1388,uniprot,A0A1U9X796
125003,ncbigene,1388,uniprot,Q6AZW6
125004,ncbigene,1389,uniprot,O60519
125005,ncbigene,1390,uniprot,Q03060
125006,ncbigene,1392,uniprot,A0A0S2Z478
125007,ncbigene,1392,uniprot,P06850
125008,ncbigene,1393,uniprot,P24387
125009,ncbigene,1394,uniprot,P34998
125010,ncbigene,1394,uniprot,A0A024R9X9
125011,ncbigene,1394,uniprot,B3TIK8
125012,ncbigene,1394,uniprot,K9J956
125013,ncbigene,1394,uniprot,B3SXS2
125014,ncbigene,1394,uniprot,G3CIS4
125015,ncbigene,1395,uniprot,Q13324
125016,ncbigene,1395,uniprot,A0A090N7T4
125017,ncbigene,1398,uniprot,P46108
125018,ncbigene,1398,uniprot,A0A0S2Z3K9
125019,ncbigene,1398,uniprot,A0A0S2Z3Q4
125020,ncbigene,1398,uniprot,L7RT18
125021,ncbigene,140,uniprot,P0DMS8
125022,ncbigene,140,uniprot,A0A0J9YWR0
125023,ncbigene,140,uniprot,H6VQ59
125024,ncbigene,1400,uniprot,E9PD68
125025,ncbigene,1400,uniprot,Q14194
125026,ncbigene,1400,uniprot,X5DNI1
125027,ncbigene,1400,uniprot,B3KV96
125028,ncbigene,1400,uniprot,B3KT07
125029,ncbigene,1400,uniprot,Q96I11
125030,ncbigene,1401,uniprot,P02741
125031,ncbigene,1404,uniprot,A0A024RAK9
125032,ncbigene,1404,uniprot,P10915
125033,ncbigene,1407,uniprot,A2I2P0
125034,ncbigene,1407,uniprot,Q16526
125035,ncbigene,1409,uniprot,P02489
125036,ncbigene,1409,uniprot,A0A140G945
125037,ncbigene,1412,uniprot,A0A024R429
125038,ncbigene,1412,uniprot,P53672
125039,ncbigene,1413,uniprot,A0A097PIJ6
125040,ncbigene,1413,uniprot,P53673
125041,ncbigene,1415,uniprot,P43320
125042,ncbigene,1415,uniprot,R4UMM2
125043,ncbigene,1427,uniprot,A0A140CTX8
125044,ncbigene,1427,uniprot,P22914
125045,ncbigene,1428,uniprot,Q14894
125046,ncbigene,1429,uniprot,Q08257
125047,ncbigene,1432,uniprot,Q16539
125048,ncbigene,1432,uniprot,A0A024RD15
125049,ncbigene,1432,uniprot,B4E0K5
125050,ncbigene,1432,uniprot,L7RSM2
125051,ncbigene,1434,uniprot,P55060
125052,ncbigene,1434,uniprot,A0A384NKW7
125053,ncbigene,1435,uniprot,P09603
125054,ncbigene,1435,uniprot,A0A024R0A1
125055,ncbigene,1438,uniprot,P15509
125056,ncbigene,1439,uniprot,P32927
125057,ncbigene,1439,uniprot,Q6NSJ8
125058,ncbigene,1440,uniprot,P09919
125059,ncbigene,1440,uniprot,Q6FH65
125060,ncbigene,1440,uniprot,Q8N4W3
125061,ncbigene,1441,uniprot,Q99062
125062,ncbigene,1442,uniprot,A8K6C2
125063,ncbigene,1442,uniprot,P0DML2
125064,ncbigene,1442,uniprot,P0DML3
125065,ncbigene,1443,uniprot,A0A0M6L0F6
125066,ncbigene,1443,uniprot,A6NIT4
125067,ncbigene,1443,uniprot,B1A4H9
125068,ncbigene,1443,uniprot,P0DML3
125069,ncbigene,1444,uniprot,A0A0B4J1R0
125070,ncbigene,1444,uniprot,I6L999
125071,ncbigene,1444,uniprot,Q14406
125072,ncbigene,1444,uniprot,A0A384N655
125073,ncbigene,1445,uniprot,P41240
125074,ncbigene,1445,uniprot,B2R6Q4
125075,ncbigene,1445,uniprot,A8K3B6
125076,ncbigene,1446,uniprot,P47710
125077,ncbigene,1447,uniprot,P05814
125078,ncbigene,1447,uniprot,W5RWE1
125079,ncbigene,1448,uniprot,P07498
125080,ncbigene,1455,uniprot,P78368
125081,ncbigene,1457,uniprot,P68400
125082,ncbigene,1459,uniprot,P19784
125083,ncbigene,1459,uniprot,H3BNI9
125084,ncbigene,146,uniprot,P25100
125085,ncbigene,146,uniprot,B0ZBE0
125086,ncbigene,1460,uniprot,P67870
125087,ncbigene,1460,uniprot,N0E4C7
125088,ncbigene,1460,uniprot,A0A1U9X7J2
125089,ncbigene,1463,uniprot,A0A024R7M3
125090,ncbigene,1463,uniprot,O14594
125091,ncbigene,1463,uniprot,Q4LE67
125092,ncbigene,1464,uniprot,Q6UVK1
125093,ncbigene,1468,uniprot,A0A0S2Z382
125094,ncbigene,1468,uniprot,A0A0S2Z3G3
125095,ncbigene,1468,uniprot,F6RGN5
125096,ncbigene,1468,uniprot,Q9UBX3
125097,ncbigene,1468,uniprot,B4E1E9
125098,ncbigene,1469,uniprot,P01037
125099,ncbigene,1470,uniprot,P09228
125100,ncbigene,1472,uniprot,P01036
125101,ncbigene,1473,uniprot,P28325
125102,ncbigene,1474,uniprot,Q15828
125103,ncbigene,1475,uniprot,P01040
125104,ncbigene,1476,uniprot,P04080
125105,ncbigene,1476,uniprot,Q76LA1
125106,ncbigene,1477,uniprot,Q05048
125107,ncbigene,1478,uniprot,E7EWR4
125108,ncbigene,1478,uniprot,P33240
125109,ncbigene,1478,uniprot,B4DUD5
125110,ncbigene,1478,uniprot,B3V096
125111,ncbigene,1479,uniprot,Q12996
125112,ncbigene,148,uniprot,P35348
125113,ncbigene,148,uniprot,B0ZBD3
125114,ncbigene,1482,uniprot,A0A0S2Z383
125115,ncbigene,1482,uniprot,A0A0S2Z3K2
125116,ncbigene,1482,uniprot,E5RH49
125117,ncbigene,1482,uniprot,P52952
125118,ncbigene,1485,uniprot,P78358
125119,ncbigene,1486,uniprot,Q01459
125120,ncbigene,1486,uniprot,Q8TC97
125121,ncbigene,1491,uniprot,P32929
125122,ncbigene,1496,uniprot,F6KRI5
125123,ncbigene,1496,uniprot,P26232
125124,ncbigene,1496,uniprot,Q49AD3
125125,ncbigene,1497,uniprot,A0A0S2Z3I9
125126,ncbigene,1497,uniprot,A0A0S2Z3K3
125127,ncbigene,1497,uniprot,O60931
125128,ncbigene,1497,uniprot,I3L4A9
125129,ncbigene,1501,uniprot,B4DRK2
125130,ncbigene,1501,uniprot,E7EPC8
125131,ncbigene,1501,uniprot,Q9UQB3
125132,ncbigene,1501,uniprot,B4DJU1
125133,ncbigene,1503,uniprot,B4E1E0
125134,ncbigene,1503,uniprot,P17812
125135,ncbigene,1504,uniprot,P17538
125136,ncbigene,1506,uniprot,P40313
125137,ncbigene,1506,uniprot,A0A024R6Z5
125138,ncbigene,1508,uniprot,P07858
125139,ncbigene,1508,uniprot,A0A024R374
125140,ncbigene,1508,uniprot,B4DMY4
125141,ncbigene,1508,uniprot,Q5HYG5
125142,ncbigene,1509,uniprot,P07339
125143,ncbigene,1509,uniprot,V9HWI3
125144,ncbigene,1510,uniprot,P14091
125145,ncbigene,1510,uniprot,B4DNU8
125146,ncbigene,1511,uniprot,P08311
125147,ncbigene,1512,uniprot,P09668
125148,ncbigene,1512,uniprot,E9PKT6
125149,ncbigene,1514,uniprot,P07711
125150,ncbigene,1514,uniprot,A0A024R276
125151,ncbigene,1514,uniprot,Q9HBQ7
125152,ncbigene,1515,uniprot,O60911
125153,ncbigene,1515,uniprot,A0A024R141
125154,ncbigene,1515,uniprot,B2R717
125155,ncbigene,152,uniprot,P18825
125156,ncbigene,152,uniprot,Q4W594
125157,ncbigene,1521,uniprot,P56202
125158,ncbigene,1524,uniprot,P49238
125159,ncbigene,1527,uniprot,O15482
125160,ncbigene,1528,uniprot,P00167
125161,ncbigene,1528,uniprot,A0A384ME44
125162,ncbigene,153,uniprot,P08588
125163,ncbigene,1534,uniprot,J3QRH5
125164,ncbigene,1534,uniprot,P49447
125165,ncbigene,1534,uniprot,B3KTA1
125166,ncbigene,1536,uniprot,P04839
125167,ncbigene,1536,uniprot,A0A0S2Z3S6
125168,ncbigene,1537,uniprot,P08574
125169,ncbigene,1538,uniprot,A0A087WXC8
125170,ncbigene,1538,uniprot,P35663
125171,ncbigene,1538,uniprot,Q6PEK4
125172,ncbigene,1539,uniprot,A0A024R146
125173,ncbigene,1539,uniprot,Q14093
125174,ncbigene,1539,uniprot,Q6PEJ5
125175,ncbigene,1540,uniprot,A0A024R6T1
125176,ncbigene,1540,uniprot,Q9NQC7
125177,ncbigene,1543,uniprot,P04798
125178,ncbigene,1543,uniprot,A0N0X8
125179,ncbigene,1543,uniprot,E7EMT5
125180,ncbigene,1544,uniprot,P05177
125181,ncbigene,1548,uniprot,P11509
125182,ncbigene,1549,uniprot,F8W816
125183,ncbigene,1549,uniprot,P20853
125184,ncbigene,1551,uniprot,P24462
125185,ncbigene,1553,uniprot,Q16696
125186,ncbigene,1555,uniprot,P20813
125187,ncbigene,1557,uniprot,P33261
125188,ncbigene,1558,uniprot,P10632
125189,ncbigene,1558,uniprot,B7Z1F5
125190,ncbigene,1559,uniprot,P11712
125191,ncbigene,1559,uniprot,S5RV20
125192,ncbigene,156,uniprot,P25098
125193,ncbigene,156,uniprot,A0A0S2Z392
125194,ncbigene,1562,uniprot,P33260
125195,ncbigene,1562,uniprot,Q7Z348
125196,ncbigene,1565,uniprot,P10635
125197,ncbigene,1565,uniprot,C1ID52
125198,ncbigene,1565,uniprot,Q5Y7H2
125199,ncbigene,157,uniprot,P35626
125200,ncbigene,157,uniprot,A0A024R1D8
125201,ncbigene,157,uniprot,Q8N433
125202,ncbigene,1571,uniprot,P05181
125203,ncbigene,1573,uniprot,P51589
125204,ncbigene,1576,uniprot,P08684
125205,ncbigene,1576,uniprot,Q6GRK0
125206,ncbigene,1577,uniprot,P20815
125207,ncbigene,1577,uniprot,B7Z3P6
125208,ncbigene,1579,uniprot,Q02928
125209,ncbigene,158,uniprot,P30566
125210,ncbigene,158,uniprot,X5D8S6
125211,ncbigene,158,uniprot,X5D7W4
125212,ncbigene,1580,uniprot,P13584
125213,ncbigene,1580,uniprot,Q8IZB0
125214,ncbigene,1580,uniprot,B4DV41
125215,ncbigene,1581,uniprot,P22680
125216,ncbigene,1583,uniprot,P05108
125217,ncbigene,1583,uniprot,A0A0S2Z3R3
125218,ncbigene,1584,uniprot,P15538
125219,ncbigene,1584,uniprot,Q8TDD0
125220,ncbigene,1585,uniprot,P19099
125221,ncbigene,1586,uniprot,P05093
125222,ncbigene,1586,uniprot,Q1HB44
125223,ncbigene,1588,uniprot,P11511
125224,ncbigene,1588,uniprot,A0A024R5S8
125225,ncbigene,1588,uniprot,A8K6W3
125226,ncbigene,1588,uniprot,Q05CU4
125227,ncbigene,1588,uniprot,Q8IYG4
125228,ncbigene,1588,uniprot,Q8TCA4
125229,ncbigene,1589,uniprot,P08686
125230,ncbigene,1589,uniprot,Q16874
125231,ncbigene,1589,uniprot,Q08AG9
125232,ncbigene,1591,uniprot,Q07973
125233,ncbigene,1592,uniprot,O43174
125234,ncbigene,1593,uniprot,Q02318
125235,ncbigene,1594,uniprot,O15528
125236,ncbigene,1595,uniprot,Q16850
125237,ncbigene,1595,uniprot,A0A0C4DFL7
125238,ncbigene,1600,uniprot,O75553
125239,ncbigene,1601,uniprot,A0A024R036
125240,ncbigene,1601,uniprot,P98082
125241,ncbigene,1601,uniprot,B2RAW0
125242,ncbigene,1602,uniprot,Q9UI36
125243,ncbigene,1604,uniprot,B1AP13
125244,ncbigene,1604,uniprot,P08174
125245,ncbigene,1606,uniprot,P23743
125246,ncbigene,1606,uniprot,A0A024RB23
125247,ncbigene,1607,uniprot,Q9Y6T7
125248,ncbigene,161,uniprot,O94973
125249,ncbigene,1610,uniprot,P14920
125250,ncbigene,1610,uniprot,A0A024RBI1
125251,ncbigene,1612,uniprot,P53355
125252,ncbigene,1612,uniprot,B4DHI4
125253,ncbigene,1612,uniprot,Q59H88
125254,ncbigene,1613,uniprot,O43293
125255,ncbigene,1613,uniprot,B3KNJ3
125256,ncbigene,1616,uniprot,A0A024RCS3
125257,ncbigene,1616,uniprot,Q9UER7
125258,ncbigene,1616,uniprot,B4E1C1
125259,ncbigene,1616,uniprot,Q53F85
125260,ncbigene,1617,uniprot,Q9NQZ3
125261,ncbigene,1617,uniprot,A0A140VJH5
125262,ncbigene,1618,uniprot,A0A140VK77
125263,ncbigene,1618,uniprot,Q92904
125264,ncbigene,1620,uniprot,O60477
125265,ncbigene,1621,uniprot,P09172
125266,ncbigene,1629,uniprot,P11182
125267,ncbigene,163,uniprot,A0A140VJE8
125268,ncbigene,163,uniprot,P63010
